Date,BTC,ETH,LTC,XRP
2018-03-06 04-AM,11288.78,845.81,207.53,0.952
2018-03-06 03-AM,11247.38,845.51,208.2,0.9545
2018-03-06 02-AM,11264.99,843.78,207.44,0.9496
2018-03-06 01-AM,11290.99,842.57,207.87,0.955
2018-03-06 12-AM,11283.99,840.2,210.26,0.9377
2018-03-05 11-PM,11419.24,848,211.37,0.9424
2018-03-05 10-PM,11562.53,854.51,211.73,0.95
2018-03-05 09-PM,11565.34,855.18,210.97,0.966
2018-03-05 08-PM,11593.41,853.65,211.41,0.9655
2018-03-05 07-PM,11631.35,855.91,213.3,0.9844
2018-03-05 06-PM,11667.43,860.01,211.44,1.03
2018-03-05 05-PM,11504.94,856,211.5,1.03
2018-03-05 04-PM,11514.24,857.85,212.6,1.04
2018-03-05 03-PM,11505.01,857.22,212.5,1.05
2018-03-05 02-PM,11479.7,859.1,213.8,1.05
2018-03-05 01-PM,11519.16,864.35,213.68,1.07
2018-03-05 12-PM,11541.99,864.8,214.25,1.06
2018-03-05 11-AM,11498.99,863.12,214.1,1.05
2018-03-05 10-AM,11478.47,864.31,211.14,1.05
2018-03-05 09-AM,11437,863.29,209.49,1.06
2018-03-05 08-AM,11447.79,859.83,210.21,1.04
2018-03-05 07-AM,11510.1,863.97,210.91,1.08
2018-03-05 06-AM,11539.1,865.87,210.81,1.02
2018-03-05 05-AM,11512.54,864.31,211.28,0.9922
2018-03-05 04-AM,11511.72,865.26,212.59,0.9761
2018-03-05 03-AM,11555.89,865.5,212.2,0.975
2018-03-05 02-AM,11510.97,865.81,211.07,0.973
2018-03-05 01-AM,11451.89,863.83,211.58,0.9878
2018-03-05 12-AM,11455.47,863.72,212.8,0.9783
2018-03-04 11-PM,11463.27,862.28,210.36,1
2018-03-04 10-PM,11367.36,861.14,212.11,1
2018-03-04 09-PM,11404.12,860.72,211.33,0.954
2018-03-04 08-PM,11442.99,863.87,210.66,0.945
2018-03-04 07-PM,11345.05,861.99,210.59,0.942
2018-03-04 06-PM,11350,862.05,208.11,0.952
2018-03-04 05-PM,11108,859.35,208.57,0.9315
2018-03-04 04-PM,11130.42,856.83,208.15,0.9149
2018-03-04 03-PM,11129,855,209.1,0.9179
2018-03-04 02-PM,11108.05,850,209.14,0.905
2018-03-04 01-PM,11194.7,853.25,209.5,0.8989
2018-03-04 12-PM,11203.99,852.68,208.68,0.8982
2018-03-04 11-AM,11147.99,847.98,208.93,0.896
2018-03-04 10-AM,11152.21,843.26,208.7,0.8992
2018-03-04 09-AM,11233.92,849.37,208.72,0.8976
2018-03-04 08-AM,11198.48,847.17,206.39,0.8999
2018-03-04 07-AM,11139.73,840.28,206.65,0.8942
2018-03-04 06-AM,11116,841.39,207.77,0.8925
2018-03-04 05-AM,11201.65,844.5,207.19,0.8867
2018-03-04 04-AM,11201.99,844.48,206,0.8905
2018-03-04 03-AM,11172,843.8,207.91,0.886
2018-03-04 02-AM,11323.01,850.51,209.68,0.8968
2018-03-04 01-AM,11392.32,853,210.45,0.8971
2018-03-04 12-AM,11353.9,852.2,210,0.898
2018-03-03 11-PM,11445,853.76,209.67,0.8957
2018-03-03 10-PM,11397.64,854.83,210.21,0.8911
2018-03-03 09-PM,11304.04,853.05,208.58,0.8912
2018-03-03 08-PM,11290.73,850.81,211.27,0.8934
2018-03-03 07-PM,11451.99,858.5,211.86,0.8982
2018-03-03 06-PM,11458.99,860.23,212.34,0.9001
2018-03-03 05-PM,11494.01,862.74,212.95,0.9029
2018-03-03 04-PM,11448.96,861.44,212.39,0.9002
2018-03-03 03-PM,11456.43,860.38,213.53,0.904
2018-03-03 02-PM,11414.01,859,215.16,0.9033
2018-03-03 01-PM,11448.66,865.34,215.86,0.91
2018-03-03 12-PM,11395.4,865,213.52,0.905
2018-03-03 11-AM,11278.71,862.18,213.8,0.9077
2018-03-03 10-AM,11323.32,862,214.17,0.9001
2018-03-03 09-AM,11320,863.38,214.47,0.9009
2018-03-03 08-AM,11353.34,863.96,212.08,0.9
2018-03-03 07-AM,11291.38,858.29,212.82,0.8999
2018-03-03 06-AM,11333.05,862.41,214.08,0.9032
2018-03-03 05-AM,11314.8,861.42,215.02,0.9037
2018-03-03 04-AM,11354.98,861.2,214.88,0.9073
2018-03-03 03-AM,11319.81,861.93,217.05,0.912
2018-03-03 02-AM,11308.79,863.79,216.73,0.9093
2018-03-03 01-AM,11206.21,864.62,214,0.9107
2018-03-03 12-AM,11066.84,857.69,212.7,0.9084
2018-03-02 11-PM,11029.99,856.08,207.5,0.8981
2018-03-02 10-PM,11102.02,857.24,207.02,0.9029
2018-03-02 09-PM,11026.94,854.98,207,0.8996
2018-03-02 08-PM,11061,856.53,205.05,0.9033
2018-03-02 07-PM,10918.98,851.42,206.09,0.8955
2018-03-02 06-PM,10933.67,854.93,206.57,0.8974
2018-03-02 05-PM,10913.99,856.88,206.29,0.8944
2018-03-02 04-PM,10852.67,853.98,205.98,0.8945
2018-03-02 03-PM,10863.99,853.51,204.62,0.8915
2018-03-02 02-PM,10788.99,852,207.37,0.8884
2018-03-02 01-PM,10960,860,207.85,0.8985
2018-03-02 12-PM,11020.07,862.74,206.37,0.9023
2018-03-02 11-AM,10913.99,860.5,205.9,0.8975
2018-03-02 10-AM,10913,860.39,205.19,0.895
2018-03-02 09-AM,10888.99,861.58,208.28,0.8942
2018-03-02 08-AM,11099,870.8,208.82,0.9035
2018-03-02 07-AM,11079.99,870.89,209.18,0.899
2018-03-02 06-AM,11095,870.88,207.73,0.903
2018-03-02 05-AM,10989.99,871.38,208.4,0.9021
2018-03-02 04-AM,10982.99,870,210.06,0.9071
2018-03-02 03-AM,11090,872.15,210.89,0.9049
2018-03-02 02-AM,11036.33,872.24,212.74,0.9082
2018-03-02 01-AM,11136.02,871.63,210.89,0.908
2018-03-02 12-AM,11016.22,869.44,209.33,0.912
2018-03-01 11-PM,10903.13,869.01,210.98,0.915
2018-03-01 10-PM,10989.73,870.1,212.78,0.9155
2018-03-01 09-PM,10928.96,872.55,213.78,0.916
2018-03-01 08-PM,11041,876.81,212.87,0.92
2018-03-01 07-PM,10908.48,873.81,213.6,0.9176
2018-03-01 06-PM,10934,879.34,214.11,0.9285
2018-03-01 05-PM,10833.36,874.9,212.86,0.9165
2018-03-01 04-PM,10743.66,866.84,213.64,0.9182
2018-03-01 03-PM,10718.11,863.55,213.79,0.913
2018-03-01 02-PM,10782.6,865.91,209.34,0.9265
2018-03-01 01-PM,10770,868.62,207.49,0.929
2018-03-01 12-PM,10639.95,863,208.11,0.9
2018-03-01 11-AM,10654.78,867.8,209.45,0.9058
2018-03-01 10-AM,10739,871.44,208,0.9034
2018-03-01 09-AM,10593.17,866.8,208.37,0.8965
2018-03-01 08-AM,10630.35,867.14,205.72,0.903
2018-03-01 07-AM,10532.99,862.95,202.87,0.8952
2018-03-01 06-AM,10400.99,860.17,204.05,0.8882
2018-03-01 05-AM,10404.1,858.89,203.68,0.8934
2018-03-01 04-AM,10448.23,858.43,201.57,0.89
2018-03-01 03-AM,10347.82,856.12,201.65,0.88
2018-03-01 02-AM,10328.77,853.89,204.75,0.877
2018-03-01 01-AM,10410.42,857.9,204.58,0.8908
2018-03-01 12-AM,10388.99,857.05,201.83,0.8896
2018-02-28 11-PM,10314.9,850.16,204.99,0.885
2018-02-28 10-PM,10409,856.73,207.37,0.893
2018-02-28 09-PM,10533.04,864.14,208.82,0.9016
2018-02-28 08-PM,10659.99,871.75,207.9,0.9114
2018-02-28 07-PM,10551.25,868.96,207.64,0.9072
2018-02-28 06-PM,10483.3,865,207.51,0.9068
2018-02-28 05-PM,10447.15,867.87,206.22,0.9039
2018-02-28 04-PM,10400,861.85,208.56,0.8995
2018-02-28 03-PM,10496.24,866.22,209.29,0.9038
2018-02-28 02-PM,10514.87,866.69,208.01,0.9008
2018-02-28 01-PM,10470,864.39,205.87,0.899
2018-02-28 12-PM,10410.38,858,209.12,0.8892
2018-02-28 11-AM,10567.9,863.89,210.05,0.9016
2018-02-28 10-AM,10582.47,862.83,211.8,0.9043
2018-02-28 09-AM,10602.99,864.49,212.73,0.9134
2018-02-28 08-AM,10493.67,862.03,215.09,0.9047
2018-02-28 07-AM,10748.51,872.22,216.45,0.92
2018-02-28 06-AM,10803.99,876.18,218.55,0.9278
2018-02-28 05-AM,10940.47,884.02,218.74,0.9349
2018-02-28 04-AM,10907.21,882.96,219.75,0.9415
2018-02-28 03-AM,10916.11,884.95,219.02,0.9409
2018-02-28 02-AM,10675.3,879.99,218.36,0.937
2018-02-28 01-AM,10698.87,881.89,218.18,0.9324
2018-02-28 12-AM,10650.41,878.03,215.3,0.9277
2018-02-27 11-PM,10566.3,870.32,217.88,0.9274
2018-02-27 10-PM,10720.01,875.2,219.5,0.936
2018-02-27 09-PM,10762.48,881.28,217.15,0.9412
2018-02-27 08-PM,10660,875.91,215.81,0.941
2018-02-27 07-PM,10666.42,876.51,214.51,0.9362
2018-02-27 06-PM,10623.6,873.9,215.4,0.93
2018-02-27 05-PM,10577.92,869.1,215.97,0.926
2018-02-27 04-PM,10630.83,873.95,215.33,0.9335
2018-02-27 03-PM,10576.01,871,216.92,0.928
2018-02-27 02-PM,10672.52,878.33,220,0.9346
2018-02-27 01-PM,10850,888.9,217.94,0.9532
2018-02-27 12-PM,10678.15,881.04,220.07,0.938
2018-02-27 11-AM,10706.99,885.17,217.67,0.941
2018-02-27 10-AM,10659.42,879.14,220.15,0.9415
2018-02-27 09-AM,10746.26,891,222.24,0.949
2018-02-27 08-AM,10703.71,892.32,221.56,0.952
2018-02-27 07-AM,10631.6,891.33,217.19,0.9498
2018-02-27 06-AM,10315.69,877.04,217.33,0.9317
2018-02-27 05-AM,10316.52,875.81,217,0.932
2018-02-27 04-AM,10293.06,871.85,215.17,0.9269
2018-02-27 03-AM,10290.48,869.3,212.67,0.9276
2018-02-27 02-AM,10170.01,861.83,215.71,0.9187
2018-02-27 01-AM,10208.43,865.85,220.4,0.9189
2018-02-27 12-AM,10369.99,873.6,218.09,0.9275
2018-02-26 11-PM,10324.7,868.4,220.59,0.9261
2018-02-26 10-PM,10372.02,868.58,220.99,0.9324
2018-02-26 09-PM,10385.43,866.72,221.9,0.9254
2018-02-26 08-PM,10320.24,865.29,216.9,0.9287
2018-02-26 07-PM,10244.98,864.05,219.88,0.9212
2018-02-26 06-PM,10267.98,864.57,219.56,0.9287
2018-02-26 05-PM,10224.95,868,218.4,0.926
2018-02-26 04-PM,10196.62,865.22,223.79,0.927
2018-02-26 03-PM,10243.56,872.8,223.97,0.9365
2018-02-26 02-PM,10224.69,875.73,224.87,0.9233
2018-02-26 01-PM,10127,869.8,228.01,0.928
2018-02-26 12-PM,9888.78,867.57,227.71,0.915
2018-02-26 11-AM,9753.8,857.58,226.23,0.906
2018-02-26 10-AM,9718.35,859.47,216.6,0.9
2018-02-26 09-AM,9491.63,846.03,217.71,0.8879
2018-02-26 08-AM,9443.78,842.91,219.63,0.8813
2018-02-26 07-AM,9493.85,842.47,215.13,0.8836
2018-02-26 06-AM,9445.65,836.99,224.24,0.88
2018-02-26 05-AM,9628.77,851.15,227.29,0.8952
2018-02-26 04-AM,9689.98,852.91,225.41,0.8978
2018-02-26 03-AM,9638.97,850.92,229.58,0.8967
2018-02-26 02-AM,9758.16,856.03,231.49,0.9066
2018-02-26 01-AM,9742.38,854,218.48,0.905
2018-02-26 12-AM,9601.99,844.77,218.64,0.9005
2018-02-25 11-PM,9590.04,842.65,219.3,0.9033
2018-02-25 10-PM,9687.32,848.8,221.99,0.9114
2018-02-25 09-PM,9598.12,840.39,215.68,0.9039
2018-02-25 08-PM,9579.42,838.86,211.99,0.9046
2018-02-25 07-PM,9491.58,837.11,211.04,0.8973
2018-02-25 06-PM,9455.6,832.01,209.78,0.8937
2018-02-25 05-PM,9373.99,826.57,210.79,0.8895
2018-02-25 04-PM,9392.76,828.88,209.9,0.8895
2018-02-25 03-PM,9398.21,827.4,205.15,0.8909
2018-02-25 02-PM,9392.16,822.99,206.25,0.885
2018-02-25 01-PM,9495.99,827.07,208.49,0.8899
2018-02-25 12-PM,9523.85,831.52,212.57,0.897
2018-02-25 11-AM,9659.2,839.9,211.56,0.9045
2018-02-25 10-AM,9655.68,840.29,210,0.9064
2018-02-25 09-AM,9615.01,839.49,208.39,0.9017
2018-02-25 08-AM,9611.02,837.12,207.13,0.9
2018-02-25 07-AM,9759.99,844.89,206.82,0.9103
2018-02-25 06-AM,9784.65,848.83,204.59,0.918
2018-02-25 05-AM,9741.91,842.16,205.16,0.9089
2018-02-25 04-AM,9727.77,841.05,203.01,0.907
2018-02-25 03-AM,9589.79,834.05,202.73,0.898
2018-02-25 02-AM,9620,835.24,207,0.8987
2018-02-25 01-AM,9776.99,840.02,204.4,0.91
2018-02-25 12-AM,9632.14,830,205.24,0.8979
2018-02-24 11-PM,9689.99,835.74,203.06,0.9
2018-02-24 10-PM,9630,831,198.49,0.8948
2018-02-24 09-PM,9510.01,821.53,195.97,0.886
2018-02-24 08-PM,9414.12,810.41,198.91,0.8708
2018-02-24 07-PM,9598.19,823.04,199.06,0.892
2018-02-24 06-PM,9570,821,199.84,0.89
2018-02-24 05-PM,9637.66,824,203.67,0.895
2018-02-24 04-PM,9792.65,831.92,202.11,0.9
2018-02-24 03-PM,9750,829.66,200.68,0.899
2018-02-24 02-PM,9760,837.49,198.5,0.9067
2018-02-24 01-PM,9644.99,830.01,202.11,0.896
2018-02-24 12-PM,9807.09,835.58,201.1,0.9088
2018-02-24 11-AM,9769.87,828.5,199.8,0.9
2018-02-24 10-AM,9765.52,826.2,205.08,0.9014
2018-02-24 09-AM,10065.62,847.18,205.53,0.9197
2018-02-24 08-AM,10053.6,838.35,207.76,0.9216
2018-02-24 07-AM,10125,848.7,207.98,0.9322
2018-02-24 06-AM,10211.32,850,215.87,0.9351
2018-02-24 05-AM,10462.96,868.72,212.3,0.952
2018-02-24 04-AM,10413.4,865,213.99,0.9539
2018-02-24 03-AM,10431.34,868.73,218,0.9558
2018-02-24 02-AM,10432.89,871.25,216.25,0.96
2018-02-24 01-AM,10350.01,869.75,214.5,0.9543
2018-02-24 12-AM,10313.33,866.88,207.32,0.955
2018-02-23 11-PM,10166.1,851.98,209.31,0.9362
2018-02-23 10-PM,10161.12,853.89,200.84,0.947
2018-02-23 09-PM,9922.44,831.85,202.84,0.923
2018-02-23 08-PM,9985,838.08,204.42,0.925
2018-02-23 07-PM,10036.62,840.56,208.76,0.9342
2018-02-23 06-PM,10209.77,849.47,205.73,0.951
2018-02-23 05-PM,10100.01,847.12,204.26,0.94
2018-02-23 04-PM,10114.55,845,210.38,0.928
2018-02-23 03-PM,10324.11,863.57,212.18,0.9518
2018-02-23 02-PM,10327.98,869.96,208.14,0.9674
2018-02-23 01-PM,10233.86,871.92,208.34,0.9621
2018-02-23 12-PM,10210,870.36,210.12,0.9647
2018-02-23 11-AM,10222.45,874.29,203.85,0.9735
2018-02-23 10-AM,10016.31,854.95,207,0.9425
2018-02-23 09-AM,10102.94,859.55,197.07,0.9598
2018-02-23 08-AM,9927.39,848.79,193.84,0.9267
2018-02-23 07-AM,9899.99,837.06,192.99,0.9147
2018-02-23 06-AM,9849.85,829.49,192.99,0.906
2018-02-23 05-AM,9836.21,829.34,193.83,0.903
2018-02-23 04-AM,9847.63,834.25,190.55,0.8983
2018-02-23 03-AM,9826.33,836.98,187.4,0.895
2018-02-23 02-AM,9741.66,815.94,186.25,0.8767
2018-02-23 01-AM,9740.74,803.5,186.12,0.8716
2018-02-23 12-AM,9671.07,794.97,192.68,0.874
2018-02-22 11-PM,9843.34,803.57,194.25,0.89
2018-02-22 10-PM,9958.62,809.63,194.07,0.899
2018-02-22 09-PM,9930,808.4,196.95,0.89
2018-02-22 08-PM,10099.45,815.95,196.93,0.905
2018-02-22 07-PM,10050,810.86,193.63,0.8923
2018-02-22 06-PM,9890.02,808.94,193.22,0.8786
2018-02-22 05-PM,9860.94,797.54,195,0.8771
2018-02-22 04-PM,9935.38,808.72,197.88,0.884
2018-02-22 03-PM,10021.84,813.87,194.89,0.898
2018-02-22 02-PM,9920,802.45,192.97,0.8818
2018-02-22 01-PM,9905.99,797.61,194.27,0.889
2018-02-22 12-PM,9923.65,804.46,206.5,0.9
2018-02-22 11-AM,10255.51,829.58,201.77,0.9386
2018-02-22 10-AM,10141.34,816.95,208.24,0.9299
2018-02-22 09-AM,10350.97,831.98,209.39,0.948
2018-02-22 08-AM,10451.9,838.26,213.85,0.9609
2018-02-22 07-AM,10641.06,852,218.6,0.9687
2018-02-22 06-AM,10872.23,866.67,218.75,0.9962
2018-02-22 05-AM,10807.73,863.22,217.86,0.9913
2018-02-22 04-AM,10736.62,854.54,216.97,0.9805
2018-02-22 03-AM,10735.1,853.25,217.88,0.98
2018-02-22 02-AM,10724.5,856.51,218.36,0.985
2018-02-22 01-AM,10620.11,850.15,212.9,0.963
2018-02-22 12-AM,10499.95,841.91,209.75,0.951
2018-02-21 11-PM,10449.4,837.98,211.7,0.9509
2018-02-21 10-PM,10494.8,840.5,206,0.9541
2018-02-21 09-PM,10302.57,826.17,210,0.945
2018-02-21 08-PM,10398.2,826.7,210.22,0.955
2018-02-21 07-PM,10407.4,826.02,211.88,0.9547
2018-02-21 06-PM,10541.33,836.56,209.54,0.964
2018-02-21 05-PM,10536.2,822.36,206.61,0.95
2018-02-21 04-PM,10473.61,829.95,208.55,0.96
2018-02-21 03-PM,10598.97,842.99,210.64,0.975
2018-02-21 02-PM,10663.99,863.2,217.46,0.9887
2018-02-21 01-PM,10747.44,870,222.77,0.996
2018-02-21 12-PM,11075.29,890.84,219.31,1.03
2018-02-21 11-AM,10955.03,883.63,220.34,1.01
2018-02-21 10-AM,10978.7,885.41,223.99,1.01
2018-02-21 09-AM,11183.51,893.53,221.46,1.02
2018-02-21 08-AM,11062,884.21,224.35,1.01
2018-02-21 07-AM,11150,889.61,224.6,1.02
2018-02-21 06-AM,11094.02,894.45,219.6,1.02
2018-02-21 05-AM,10836.98,875.89,219.47,0.9964
2018-02-21 04-AM,10790.77,872.99,221.32,0.992
2018-02-21 03-AM,10956.3,883.5,225.6,1.01
2018-02-21 02-AM,11096.64,891.73,224.92,1.02
2018-02-21 01-AM,11101.02,894.43,224.43,1.02
2018-02-21 12-AM,11088.43,888.88,229.2,1
2018-02-20 11-PM,11233.41,884.24,234.33,1.03
2018-02-20 10-PM,11356.54,892.01,243.81,1.02
2018-02-20 09-PM,11703.41,915.03,242.73,1.06
2018-02-20 08-PM,11741.35,918.81,241.93,1.07
2018-02-20 07-PM,11676.85,921.91,242.58,1.08
2018-02-20 06-PM,11671.91,923.37,241.97,1.07
2018-02-20 05-PM,11681,931.5,244.48,1.08
2018-02-20 04-PM,11574.77,933.98,240.99,1.09
2018-02-20 03-PM,11522.56,938.97,240.31,1.09
2018-02-20 02-PM,11515,939,242.14,1.1
2018-02-20 01-PM,11531.02,943.01,239.59,1.1
2018-02-20 12-PM,11433.82,935.94,242.01,1.09
2018-02-20 11-AM,11428.8,939.07,243.2,1.1
2018-02-20 10-AM,11402.33,935.69,238.58,1.1
2018-02-20 09-AM,11346.13,937.22,238.84,1.1
2018-02-20 08-AM,11341.13,937.5,242,1.1
2018-02-20 07-AM,11533.86,948.62,246.52,1.12
2018-02-20 06-AM,11575.81,956.99,241,1.11
2018-02-20 05-AM,11455,948,242.9,1.11
2018-02-20 04-AM,11444.67,945.23,223.29,1.11
2018-02-20 03-AM,11429.52,943.02,221.94,1.11
2018-02-20 02-AM,11374.98,943.7,223.58,1.1
2018-02-20 01-AM,11479.89,951,224.01,1.11
2018-02-20 12-AM,11414.26,949.46,221.96,1.11
2018-02-19 11-PM,11173,938.05,222.19,1.11
2018-02-19 10-PM,11061.33,935.85,222.6,1.11
2018-02-19 09-PM,11063.53,937,225.26,1.11
2018-02-19 08-PM,11245.51,942,225,1.12
2018-02-19 07-PM,11156.99,941.88,225.2,1.11
2018-02-19 06-PM,11102.81,945.94,222.05,1.11
2018-02-19 05-PM,10921.89,939.88,223.26,1.1
2018-02-19 04-PM,11089.99,946.74,225.57,1.12
2018-02-19 03-PM,11170.01,952,223.67,1.12
2018-02-19 02-PM,10948,944.04,223.7,1.11
2018-02-19 01-PM,10970,943.8,222.25,1.12
2018-02-19 12-PM,10911.57,943.59,223.07,1.11
2018-02-19 11-AM,10964,945.97,223.19,1.12
2018-02-19 10-AM,10919.15,946.41,224.5,1.12
2018-02-19 09-AM,10929.25,945.81,225.81,1.13
2018-02-19 08-AM,10798.93,939.99,222.46,1.1
2018-02-19 07-AM,10835,943.99,216.31,1.11
2018-02-19 06-AM,10495.62,924.31,216.52,1.08
2018-02-19 05-AM,10486.54,927,217,1.08
2018-02-19 04-AM,10559.47,930,217.09,1.09
2018-02-19 03-AM,10551,924.99,216.68,1.09
2018-02-19 02-AM,10637.16,929.1,219.01,1.1
2018-02-19 01-AM,10665.75,928.06,217.02,1.1
2018-02-19 12-AM,10474.99,922.64,214.54,1.09
2018-02-18 11-PM,10421.06,912.85,216.09,1.07
2018-02-18 10-PM,10605.63,919.89,218.76,1.09
2018-02-18 09-PM,10800.7,931.29,219.13,1.11
2018-02-18 08-PM,10791.65,936,220.14,1.11
2018-02-18 07-PM,10883.86,946.24,228.78,1.11
2018-02-18 06-PM,10790,941.04,227.73,1.11
2018-02-18 05-PM,10779.74,939,224.49,1.1
2018-02-18 04-PM,10606.42,929.96,225.98,1.09
2018-02-18 03-PM,10719.71,939.79,229.17,1.1
2018-02-18 02-PM,10822.91,947.86,223,1.11
2018-02-18 01-PM,10763.9,944.56,219,1.1
2018-02-18 12-PM,10601.98,934.38,219.5,1.09
2018-02-18 11-AM,10649.13,935.8,221.43,1.1
2018-02-18 10-AM,10540.41,925.86,212.26,1.09
2018-02-18 09-AM,10172.77,906.7,216.04,1.04
2018-02-18 08-AM,10371.22,920,220.31,1.08
2018-02-18 07-AM,10630.45,940.19,217.95,1.11
2018-02-18 06-AM,10461.8,925.56,216.14,1.1
2018-02-18 05-AM,10501,927.69,226.69,1.09
2018-02-18 04-AM,10943.95,952.87,227.53,1.14
2018-02-18 03-AM,10890.01,958.08,231.26,1.13
2018-02-18 02-AM,11137.9,969.48,231.03,1.16
2018-02-18 01-AM,11229.99,977.58,230.06,1.17
2018-02-18 12-AM,11139.03,976.07,229.29,1.17
2018-02-17 11-PM,11101,977.74,230.91,1.18
2018-02-17 10-PM,10965.69,974.2,230.47,1.18
2018-02-17 09-PM,10863.01,969.02,227.45,1.17
2018-02-17 08-PM,10784.94,965.22,226.99,1.17
2018-02-17 07-PM,10719.18,959.71,228.11,1.16
2018-02-17 06-PM,10796.14,963,229.26,1.16
2018-02-17 05-PM,10807.17,968,227.5,1.17
2018-02-17 04-PM,10816.99,970,225.32,1.17
2018-02-17 03-PM,10748.58,968.99,225.62,1.16
2018-02-17 02-PM,10654.37,963.98,225.12,1.16
2018-02-17 01-PM,10700,968.19,226.64,1.17
2018-02-17 12-PM,10822.06,971.98,226,1.19
2018-02-17 11-AM,10735.51,958.37,224.96,1.12
2018-02-17 10-AM,10674,957.49,225.38,1.11
2018-02-17 09-AM,10683.4,958.69,228.54,1.12
2018-02-17 08-AM,10830,968,229.12,1.13
2018-02-17 07-AM,10734.88,963.9,229.75,1.13
2018-02-17 06-AM,10775.95,967.88,231.08,1.13
2018-02-17 05-AM,10546.65,962.07,230.9,1.12
2018-02-17 04-AM,10586.3,967.2,231.92,1.13
2018-02-17 03-AM,10475.1,960.56,229.7,1.13
2018-02-17 02-AM,10382.55,954.55,232.6,1.12
2018-02-17 01-AM,10363.8,952,227.9,1.13
2018-02-17 12-AM,10204.85,942,228.35,1.12
2018-02-16 11-PM,10196,940,231.12,1.12
2018-02-16 10-PM,10227,943.98,227.76,1.12
2018-02-16 09-PM,10090.21,937.25,226.05,1.11
2018-02-16 08-PM,10022.51,935,228.96,1.11
2018-02-16 07-PM,10049.03,934.65,227,1.1
2018-02-16 06-PM,9959,933.19,232.02,1.09
2018-02-16 05-PM,10062.92,934.55,230.72,1.11
2018-02-16 04-PM,10077,933.03,230.24,1.11
2018-02-16 03-PM,10033.95,931.96,229.95,1.11
2018-02-16 02-PM,10037.95,930.99,221.75,1.11
2018-02-16 01-PM,9868.77,924.28,222.04,1.09
2018-02-16 12-PM,9879.81,926.51,214.65,1.09
2018-02-16 11-AM,9828.22,924.29,212.77,1.09
2018-02-16 10-AM,9800,921.2,212.27,1.08
2018-02-16 09-AM,9891.01,922.94,214.89,1.09
2018-02-16 08-AM,9946.46,925.81,210.38,1.09
2018-02-16 07-AM,9756.56,911.3,210.16,1.08
2018-02-16 06-AM,9867.31,915.8,214.94,1.08
2018-02-16 05-AM,10114.99,933.29,213.17,1.1
2018-02-16 04-AM,10006.35,926,212.31,1.09
2018-02-16 03-AM,10108.56,934.96,217.27,1.1
2018-02-16 02-AM,10212.07,945.38,218.88,1.11
2018-02-16 01-AM,10298,940.01,222.41,1.11
2018-02-16 12-AM,10253.41,938.45,221.31,1.12
2018-02-15 11-PM,10018,927.91,217.05,1.11
2018-02-15 10-PM,10106.87,933.88,207.38,1.12
2018-02-15 09-PM,9895.79,918.19,216.2,1.09
2018-02-15 08-PM,10100.01,928.64,217.68,1.11
2018-02-15 07-PM,10119.44,928.01,218.86,1.12
2018-02-15 06-PM,10071.02,930.88,221.75,1.12
2018-02-15 05-PM,10086,929.94,220.5,1.13
2018-02-15 04-PM,9919.31,933.55,218.88,1.14
2018-02-15 03-PM,9851.73,937.69,223.69,1.11
2018-02-15 02-PM,9881.23,945.22,218.8,1.11
2018-02-15 01-PM,9675,925.99,225,1.08
2018-02-15 12-PM,9744,925,220.66,1.09
2018-02-15 11-AM,9619.08,913.8,225.26,1.08
2018-02-15 10-AM,9665.54,923.02,223.8,1.09
2018-02-15 09-AM,9650.79,924.98,231.7,1.1
2018-02-15 08-AM,9888.94,948.84,232.81,1.13
2018-02-15 07-AM,9855.33,941.84,233.2,1.14
2018-02-15 06-AM,9713.29,936.05,228.36,1.13
2018-02-15 05-AM,9701,938.16,226.67,1.11
2018-02-15 04-AM,9748.98,935.02,230.01,1.12
2018-02-15 03-AM,9649.52,928.94,229.92,1.13
2018-02-15 02-AM,9640.77,926,228.8,1.12
2018-02-15 01-AM,9416.73,914.4,219.95,1.1
2018-02-15 12-AM,9395.83,907.6,212.68,1.1
2018-02-14 11-PM,9490.98,922.98,214.86,1.13
2018-02-14 10-PM,9457.5,921.2,207,1.15
2018-02-14 09-PM,9287.82,906.94,208,1.13
2018-02-14 08-PM,9310.63,906.99,206.26,1.1
2018-02-14 07-PM,9264.3,910.6,205.72,1.08
2018-02-14 06-PM,9291.01,909.86,204.05,1.07
2018-02-14 05-PM,9319.98,916.9,207.42,1.06
2018-02-14 04-PM,9271.83,910.01,211.7,1.06
2018-02-14 03-PM,9342.99,906,205.07,1.05
2018-02-14 02-PM,9180,885.81,212.08,1.03
2018-02-14 01-PM,9235.99,891.04,199,1.04
2018-02-14 12-PM,9179.89,891.01,195.47,1.05
2018-02-14 11-AM,8965.21,875,191.31,1.03
2018-02-14 10-AM,8773.99,860.11,180.99,1.01
2018-02-14 09-AM,8785,858.37,181.26,1.01
2018-02-14 08-AM,8877.74,862.94,182.39,1.02
2018-02-14 07-AM,8885.57,871.15,183.09,1.03
2018-02-14 06-AM,8792.87,863.31,180.99,1.03
2018-02-14 05-AM,8837.92,867.1,179.04,1.03
2018-02-14 04-AM,8811.15,860.95,180.01,1.02
2018-02-14 03-AM,8703.21,853.52,182.5,1.01
2018-02-14 02-AM,8671.76,847.93,171.7,1.01
2018-02-14 01-AM,8652.7,847.33,161.31,1.01
2018-02-14 12-AM,8608.37,843.92,159.19,0.9949
