Date,BTC,ETH,LTC,XRP
2018-03-01 07-PM,11041,873.81,213.78,0.92
2018-03-01 06-PM,10908.48,879.34,212.87,0.9176
2018-03-01 05-PM,10934,874.9,213.6,0.9285
2018-03-01 04-PM,10833.36,866.84,214.11,0.9165
2018-03-01 03-PM,10743.66,863.55,212.86,0.9182
2018-03-01 02-PM,10718.11,865.91,213.64,0.913
2018-03-01 01-PM,10782.6,868.62,213.79,0.9265
2018-03-01 12-PM,10770,863,209.34,0.929
2018-03-01 11-AM,10639.95,867.8,207.49,0.9
2018-03-01 10-AM,10654.78,871.44,208.11,0.9058
2018-03-01 09-AM,10739,866.8,209.45,0.9034
2018-03-01 08-AM,10593.17,867.14,208,0.8965
2018-03-01 07-AM,10630.35,862.95,208.37,0.903
2018-03-01 06-AM,10532.99,860.17,205.72,0.8952
2018-03-01 05-AM,10400.99,858.89,202.87,0.8882
2018-03-01 04-AM,10404.1,858.43,204.05,0.8934
2018-03-01 03-AM,10448.23,856.12,203.68,0.89
2018-03-01 02-AM,10347.82,853.89,201.57,0.88
2018-03-01 01-AM,10328.77,857.9,201.65,0.877
2018-03-01 12-AM,10410.42,857.05,204.75,0.8908
2018-02-28 11-PM,10388.99,850.16,204.58,0.8896
2018-02-28 10-PM,10314.9,856.73,201.83,0.885
2018-02-28 09-PM,10409,864.14,204.99,0.893
2018-02-28 08-PM,10533.04,871.75,207.37,0.9016
2018-02-28 07-PM,10659.99,868.96,208.82,0.9114
2018-02-28 06-PM,10551.25,865,207.9,0.9072
2018-02-28 05-PM,10483.3,867.87,207.64,0.9068
2018-02-28 04-PM,10447.15,861.85,207.51,0.9039
2018-02-28 03-PM,10400,866.22,206.22,0.8995
2018-02-28 02-PM,10496.24,866.69,208.56,0.9038
2018-02-28 01-PM,10514.87,864.39,209.29,0.9008
2018-02-28 12-PM,10470,858,208.01,0.899
2018-02-28 11-AM,10410.38,863.89,205.87,0.8892
2018-02-28 10-AM,10567.9,862.83,209.12,0.9016
2018-02-28 09-AM,10582.47,864.49,210.05,0.9043
2018-02-28 08-AM,10602.99,862.03,211.8,0.9134
2018-02-28 07-AM,10493.67,872.22,212.73,0.9047
2018-02-28 06-AM,10748.51,876.18,215.09,0.92
2018-02-28 05-AM,10803.99,884.02,216.45,0.9278
2018-02-28 04-AM,10940.47,882.96,218.55,0.9349
2018-02-28 03-AM,10907.21,884.95,218.74,0.9415
2018-02-28 02-AM,10916.11,879.99,219.75,0.9409
2018-02-28 01-AM,10675.3,881.89,219.02,0.937
2018-02-28 12-AM,10698.87,878.03,218.36,0.9324
2018-02-27 11-PM,10650.41,870.32,218.18,0.9277
2018-02-27 10-PM,10566.3,875.2,215.3,0.9274
2018-02-27 09-PM,10720.01,881.28,217.88,0.936
2018-02-27 08-PM,10762.48,875.91,219.5,0.9412
2018-02-27 07-PM,10660,876.51,217.15,0.941
2018-02-27 06-PM,10666.42,873.9,215.81,0.9362
2018-02-27 05-PM,10623.6,869.1,214.51,0.93
2018-02-27 04-PM,10577.92,873.95,215.4,0.926
2018-02-27 03-PM,10630.83,871,215.97,0.9335
2018-02-27 02-PM,10576.01,878.33,215.33,0.928
2018-02-27 01-PM,10672.52,888.9,216.92,0.9346
2018-02-27 12-PM,10850,881.04,220,0.9532
2018-02-27 11-AM,10678.15,885.17,217.94,0.938
2018-02-27 10-AM,10706.99,879.14,220.07,0.941
2018-02-27 09-AM,10659.42,891,217.67,0.9415
2018-02-27 08-AM,10746.26,892.32,220.15,0.949
2018-02-27 07-AM,10703.71,891.33,222.24,0.952
2018-02-27 06-AM,10631.6,877.04,221.56,0.9498
2018-02-27 05-AM,10315.69,875.81,217.19,0.9317
2018-02-27 04-AM,10316.52,871.85,217.33,0.932
2018-02-27 03-AM,10293.06,869.3,217,0.9269
2018-02-27 02-AM,10290.48,861.83,215.17,0.9276
2018-02-27 01-AM,10170.01,865.85,212.67,0.9187
2018-02-27 12-AM,10208.43,873.6,215.71,0.9189
2018-02-26 11-PM,10369.99,868.4,220.4,0.9275
2018-02-26 10-PM,10324.7,868.58,218.09,0.9261
2018-02-26 09-PM,10372.02,866.72,220.59,0.9324
2018-02-26 08-PM,10385.43,865.29,220.99,0.9254
2018-02-26 07-PM,10320.24,864.05,221.9,0.9287
2018-02-26 06-PM,10244.98,864.57,216.9,0.9212
2018-02-26 05-PM,10267.98,868,219.88,0.9287
2018-02-26 04-PM,10224.95,865.22,219.56,0.926
2018-02-26 03-PM,10196.62,872.8,218.4,0.927
2018-02-26 02-PM,10243.56,875.73,223.79,0.9365
2018-02-26 01-PM,10224.69,869.8,223.97,0.9233
2018-02-26 12-PM,10127,867.57,224.87,0.928
2018-02-26 11-AM,9888.78,857.58,228.01,0.915
2018-02-26 10-AM,9753.8,859.47,227.71,0.906
2018-02-26 09-AM,9718.35,846.03,226.23,0.9
2018-02-26 08-AM,9491.63,842.91,216.6,0.8879
2018-02-26 07-AM,9443.78,842.47,217.71,0.8813
2018-02-26 06-AM,9493.85,836.99,219.63,0.8836
2018-02-26 05-AM,9445.65,851.15,215.13,0.88
2018-02-26 04-AM,9628.77,852.91,224.24,0.8952
2018-02-26 03-AM,9689.98,850.92,227.29,0.8978
2018-02-26 02-AM,9638.97,856.03,225.41,0.8967
2018-02-26 01-AM,9758.16,854,229.58,0.9066
2018-02-26 12-AM,9742.38,844.77,231.49,0.905
2018-02-25 11-PM,9601.99,842.65,218.48,0.9005
2018-02-25 10-PM,9590.04,848.8,218.64,0.9033
2018-02-25 09-PM,9687.32,840.39,219.3,0.9114
2018-02-25 08-PM,9598.12,838.86,221.99,0.9039
2018-02-25 07-PM,9579.42,837.11,215.68,0.9046
2018-02-25 06-PM,9491.58,832.01,211.99,0.8973
2018-02-25 05-PM,9455.6,826.57,211.04,0.8937
2018-02-25 04-PM,9373.99,828.88,209.78,0.8895
2018-02-25 03-PM,9392.76,827.4,210.79,0.8895
2018-02-25 02-PM,9398.21,822.99,209.9,0.8909
2018-02-25 01-PM,9392.16,827.07,205.15,0.885
2018-02-25 12-PM,9495.99,831.52,206.25,0.8899
2018-02-25 11-AM,9523.85,839.9,208.49,0.897
2018-02-25 10-AM,9659.2,840.29,212.57,0.9045
2018-02-25 09-AM,9655.68,839.49,211.56,0.9064
2018-02-25 08-AM,9615.01,837.12,210,0.9017
2018-02-25 07-AM,9611.02,844.89,208.39,0.9
2018-02-25 06-AM,9759.99,848.83,207.13,0.9103
2018-02-25 05-AM,9784.65,842.16,206.82,0.918
2018-02-25 04-AM,9741.91,841.05,204.59,0.9089
2018-02-25 03-AM,9727.77,834.05,205.16,0.907
2018-02-25 02-AM,9589.79,835.24,203.01,0.898
2018-02-25 01-AM,9620,840.02,202.73,0.8987
2018-02-25 12-AM,9776.99,830,207,0.91
2018-02-24 11-PM,9632.14,835.74,204.4,0.8979
2018-02-24 10-PM,9689.99,831,205.24,0.9
2018-02-24 09-PM,9630,821.53,203.06,0.8948
2018-02-24 08-PM,9510.01,810.41,198.49,0.886
2018-02-24 07-PM,9414.12,823.04,195.97,0.8708
2018-02-24 06-PM,9598.19,821,198.91,0.892
2018-02-24 05-PM,9570,824,199.06,0.89
2018-02-24 04-PM,9637.66,831.92,199.84,0.895
2018-02-24 03-PM,9792.65,829.66,203.67,0.9
2018-02-24 02-PM,9750,837.49,202.11,0.899
2018-02-24 01-PM,9760,830.01,200.68,0.9067
2018-02-24 12-PM,9644.99,835.58,198.5,0.896
2018-02-24 11-AM,9807.09,828.5,202.11,0.9088
2018-02-24 10-AM,9769.87,826.2,201.1,0.9
2018-02-24 09-AM,9765.52,847.18,199.8,0.9014
2018-02-24 08-AM,10065.62,838.35,205.08,0.9197
2018-02-24 07-AM,10053.6,848.7,205.53,0.9216
2018-02-24 06-AM,10125,850,207.76,0.9322
2018-02-24 05-AM,10211.32,868.72,207.98,0.9351
2018-02-24 04-AM,10462.96,865,215.87,0.952
2018-02-24 03-AM,10413.4,868.73,212.3,0.9539
2018-02-24 02-AM,10431.34,871.25,213.99,0.9558
2018-02-24 01-AM,10432.89,869.75,218,0.96
2018-02-24 12-AM,10350.01,866.88,216.25,0.9543
2018-02-23 11-PM,10313.33,851.98,214.5,0.955
2018-02-23 10-PM,10166.1,853.89,207.32,0.9362
2018-02-23 09-PM,10161.12,831.85,209.31,0.947
2018-02-23 08-PM,9922.44,838.08,200.84,0.923
2018-02-23 07-PM,9985,840.56,202.84,0.925
2018-02-23 06-PM,10036.62,849.47,204.42,0.9342
2018-02-23 05-PM,10209.77,847.12,208.76,0.951
2018-02-23 04-PM,10100.01,845,205.73,0.94
2018-02-23 03-PM,10114.55,863.57,204.26,0.928
2018-02-23 02-PM,10324.11,869.96,210.38,0.9518
2018-02-23 01-PM,10327.98,871.92,212.18,0.9674
2018-02-23 12-PM,10233.86,870.36,208.14,0.9621
2018-02-23 11-AM,10210,874.29,208.34,0.9647
2018-02-23 10-AM,10222.45,854.95,210.12,0.9735
2018-02-23 09-AM,10016.31,859.55,203.85,0.9425
2018-02-23 08-AM,10102.94,848.79,207,0.9598
2018-02-23 07-AM,9927.39,837.06,197.07,0.9267
2018-02-23 06-AM,9899.99,829.49,193.84,0.9147
2018-02-23 05-AM,9849.85,829.34,192.99,0.906
2018-02-23 04-AM,9836.21,834.25,192.99,0.903
2018-02-23 03-AM,9847.63,836.98,193.83,0.8983
2018-02-23 02-AM,9826.33,815.94,190.55,0.895
2018-02-23 01-AM,9741.66,803.5,187.4,0.8767
2018-02-23 12-AM,9740.74,794.97,186.25,0.8716
2018-02-22 11-PM,9671.07,803.57,186.12,0.874
2018-02-22 10-PM,9843.34,809.63,192.68,0.89
2018-02-22 09-PM,9958.62,808.4,194.25,0.899
2018-02-22 08-PM,9930,815.95,194.07,0.89
2018-02-22 07-PM,10099.45,810.86,196.95,0.905
2018-02-22 06-PM,10050,808.94,196.93,0.8923
2018-02-22 05-PM,9890.02,797.54,193.63,0.8786
2018-02-22 04-PM,9860.94,808.72,193.22,0.8771
2018-02-22 03-PM,9935.38,813.87,195,0.884
2018-02-22 02-PM,10021.84,802.45,197.88,0.898
2018-02-22 01-PM,9920,797.61,194.89,0.8818
2018-02-22 12-PM,9905.99,804.46,192.97,0.889
2018-02-22 11-AM,9923.65,829.58,194.27,0.9
2018-02-22 10-AM,10255.51,816.95,206.5,0.9386
2018-02-22 09-AM,10141.34,831.98,201.77,0.9299
2018-02-22 08-AM,10350.97,838.26,208.24,0.948
2018-02-22 07-AM,10451.9,852,209.39,0.9609
2018-02-22 06-AM,10641.06,866.67,213.85,0.9687
2018-02-22 05-AM,10872.23,863.22,218.6,0.9962
2018-02-22 04-AM,10807.73,854.54,218.75,0.9913
2018-02-22 03-AM,10736.62,853.25,217.86,0.9805
2018-02-22 02-AM,10735.1,856.51,216.97,0.98
2018-02-22 01-AM,10724.5,850.15,217.88,0.985
2018-02-22 12-AM,10620.11,841.91,218.36,0.963
2018-02-21 11-PM,10499.95,837.98,212.9,0.951
2018-02-21 10-PM,10449.4,840.5,209.75,0.9509
2018-02-21 09-PM,10494.8,826.17,211.7,0.9541
2018-02-21 08-PM,10302.57,826.7,206,0.945
2018-02-21 07-PM,10398.2,826.02,210,0.955
2018-02-21 06-PM,10407.4,836.56,210.22,0.9547
2018-02-21 05-PM,10541.33,822.36,211.88,0.964
2018-02-21 04-PM,10536.2,829.95,209.54,0.95
2018-02-21 03-PM,10473.61,842.99,206.61,0.96
2018-02-21 02-PM,10598.97,863.2,208.55,0.975
2018-02-21 01-PM,10663.99,870,210.64,0.9887
2018-02-21 12-PM,10747.44,890.84,217.46,0.996
2018-02-21 11-AM,11075.29,883.63,222.77,1.03
2018-02-21 10-AM,10955.03,885.41,219.31,1.01
2018-02-21 09-AM,10978.7,893.53,220.34,1.01
2018-02-21 08-AM,11183.51,884.21,223.99,1.02
2018-02-21 07-AM,11062,889.61,221.46,1.01
2018-02-21 06-AM,11150,894.45,224.35,1.02
2018-02-21 05-AM,11094.02,875.89,224.6,1.02
2018-02-21 04-AM,10836.98,872.99,219.6,0.9964
2018-02-21 03-AM,10790.77,883.5,219.47,0.992
2018-02-21 02-AM,10956.3,891.73,221.32,1.01
2018-02-21 01-AM,11096.64,894.43,225.6,1.02
2018-02-21 12-AM,11101.02,888.88,224.92,1.02
2018-02-20 11-PM,11088.43,884.24,224.43,1
2018-02-20 10-PM,11233.41,892.01,229.2,1.03
2018-02-20 09-PM,11356.54,915.03,234.33,1.02
2018-02-20 08-PM,11703.41,918.81,243.81,1.06
2018-02-20 07-PM,11741.35,921.91,242.73,1.07
2018-02-20 06-PM,11676.85,923.37,241.93,1.08
2018-02-20 05-PM,11671.91,931.5,242.58,1.07
2018-02-20 04-PM,11681,933.98,241.97,1.08
2018-02-20 03-PM,11574.77,938.97,244.48,1.09
2018-02-20 02-PM,11522.56,939,240.99,1.09
2018-02-20 01-PM,11515,943.01,240.31,1.1
2018-02-20 12-PM,11531.02,935.94,242.14,1.1
2018-02-20 11-AM,11433.82,939.07,239.59,1.09
2018-02-20 10-AM,11428.8,935.69,242.01,1.1
2018-02-20 09-AM,11402.33,937.22,243.2,1.1
2018-02-20 08-AM,11346.13,937.5,238.58,1.1
2018-02-20 07-AM,11341.13,948.62,238.84,1.1
2018-02-20 06-AM,11533.86,956.99,242,1.12
2018-02-20 05-AM,11575.81,948,246.52,1.11
2018-02-20 04-AM,11455,945.23,241,1.11
2018-02-20 03-AM,11444.67,943.02,242.9,1.11
2018-02-20 02-AM,11429.52,943.7,223.29,1.11
2018-02-20 01-AM,11374.98,951,221.94,1.1
2018-02-20 12-AM,11479.89,949.46,223.58,1.11
2018-02-19 11-PM,11414.26,938.05,224.01,1.11
2018-02-19 10-PM,11173,935.85,221.96,1.11
2018-02-19 09-PM,11061.33,937,222.19,1.11
2018-02-19 08-PM,11063.53,942,222.6,1.11
2018-02-19 07-PM,11245.51,941.88,225.26,1.12
2018-02-19 06-PM,11156.99,945.94,225,1.11
2018-02-19 05-PM,11102.81,939.88,225.2,1.11
2018-02-19 04-PM,10921.89,946.74,222.05,1.1
2018-02-19 03-PM,11089.99,952,223.26,1.12
2018-02-19 02-PM,11170.01,944.04,225.57,1.12
2018-02-19 01-PM,10948,943.8,223.67,1.11
2018-02-19 12-PM,10970,943.59,223.7,1.12
2018-02-19 11-AM,10911.57,945.97,222.25,1.11
2018-02-19 10-AM,10964,946.41,223.07,1.12
2018-02-19 09-AM,10919.15,945.81,223.19,1.12
2018-02-19 08-AM,10929.25,939.99,224.5,1.13
2018-02-19 07-AM,10798.93,943.99,225.81,1.1
2018-02-19 06-AM,10835,924.31,222.46,1.11
2018-02-19 05-AM,10495.62,927,216.31,1.08
2018-02-19 04-AM,10486.54,930,216.52,1.08
2018-02-19 03-AM,10559.47,924.99,217,1.09
2018-02-19 02-AM,10551,929.1,217.09,1.09
2018-02-19 01-AM,10637.16,928.06,216.68,1.1
2018-02-19 12-AM,10665.75,922.64,219.01,1.1
2018-02-18 11-PM,10474.99,912.85,217.02,1.09
2018-02-18 10-PM,10421.06,919.89,214.54,1.07
2018-02-18 09-PM,10605.63,931.29,216.09,1.09
2018-02-18 08-PM,10800.7,936,218.76,1.11
2018-02-18 07-PM,10791.65,946.24,219.13,1.11
2018-02-18 06-PM,10883.86,941.04,220.14,1.11
2018-02-18 05-PM,10790,939,228.78,1.11
2018-02-18 04-PM,10779.74,929.96,227.73,1.1
2018-02-18 03-PM,10606.42,939.79,224.49,1.09
2018-02-18 02-PM,10719.71,947.86,225.98,1.1
2018-02-18 01-PM,10822.91,944.56,229.17,1.11
2018-02-18 12-PM,10763.9,934.38,223,1.1
2018-02-18 11-AM,10601.98,935.8,219,1.09
2018-02-18 10-AM,10649.13,925.86,219.5,1.1
2018-02-18 09-AM,10540.41,906.7,221.43,1.09
2018-02-18 08-AM,10172.77,920,212.26,1.04
2018-02-18 07-AM,10371.22,940.19,216.04,1.08
2018-02-18 06-AM,10630.45,925.56,220.31,1.11
2018-02-18 05-AM,10461.8,927.69,217.95,1.1
2018-02-18 04-AM,10501,952.87,216.14,1.09
2018-02-18 03-AM,10943.95,958.08,226.69,1.14
2018-02-18 02-AM,10890.01,969.48,227.53,1.13
2018-02-18 01-AM,11137.9,977.58,231.26,1.16
2018-02-18 12-AM,11229.99,976.07,231.03,1.17
2018-02-17 11-PM,11139.03,977.74,230.06,1.17
2018-02-17 10-PM,11101,974.2,229.29,1.18
2018-02-17 09-PM,10965.69,969.02,230.91,1.18
2018-02-17 08-PM,10863.01,965.22,230.47,1.17
2018-02-17 07-PM,10784.94,959.71,227.45,1.17
2018-02-17 06-PM,10719.18,963,226.99,1.16
2018-02-17 05-PM,10796.14,968,228.11,1.16
2018-02-17 04-PM,10807.17,970,229.26,1.17
2018-02-17 03-PM,10816.99,968.99,227.5,1.17
2018-02-17 02-PM,10748.58,963.98,225.32,1.16
2018-02-17 01-PM,10654.37,968.19,225.62,1.16
2018-02-17 12-PM,10700,971.98,225.12,1.17
2018-02-17 11-AM,10822.06,958.37,226.64,1.19
2018-02-17 10-AM,10735.51,957.49,226,1.12
2018-02-17 09-AM,10674,958.69,224.96,1.11
2018-02-17 08-AM,10683.4,968,225.38,1.12
2018-02-17 07-AM,10830,963.9,228.54,1.13
2018-02-17 06-AM,10734.88,967.88,229.12,1.13
2018-02-17 05-AM,10775.95,962.07,229.75,1.13
2018-02-17 04-AM,10546.65,967.2,231.08,1.12
2018-02-17 03-AM,10586.3,960.56,230.9,1.13
2018-02-17 02-AM,10475.1,954.55,231.92,1.13
2018-02-17 01-AM,10382.55,952,229.7,1.12
2018-02-17 12-AM,10363.8,942,232.6,1.13
2018-02-16 11-PM,10204.85,940,227.9,1.12
2018-02-16 10-PM,10196,943.98,228.35,1.12
2018-02-16 09-PM,10227,937.25,231.12,1.12
2018-02-16 08-PM,10090.21,935,227.76,1.11
2018-02-16 07-PM,10022.51,934.65,226.05,1.11
2018-02-16 06-PM,10049.03,933.19,228.96,1.1
2018-02-16 05-PM,9959,934.55,227,1.09
2018-02-16 04-PM,10062.92,933.03,232.02,1.11
2018-02-16 03-PM,10077,931.96,230.72,1.11
2018-02-16 02-PM,10033.95,930.99,230.24,1.11
2018-02-16 01-PM,10037.95,924.28,229.95,1.11
2018-02-16 12-PM,9868.77,926.51,221.75,1.09
2018-02-16 11-AM,9879.81,924.29,222.04,1.09
2018-02-16 10-AM,9828.22,921.2,214.65,1.09
2018-02-16 09-AM,9800,922.94,212.77,1.08
2018-02-16 08-AM,9891.01,925.81,212.27,1.09
2018-02-16 07-AM,9946.46,911.3,214.89,1.09
2018-02-16 06-AM,9756.56,915.8,210.38,1.08
2018-02-16 05-AM,9867.31,933.29,210.16,1.08
2018-02-16 04-AM,10114.99,926,214.94,1.1
2018-02-16 03-AM,10006.35,934.96,213.17,1.09
2018-02-16 02-AM,10108.56,945.38,212.31,1.1
2018-02-16 01-AM,10212.07,940.01,217.27,1.11
2018-02-16 12-AM,10298,938.45,218.88,1.11
2018-02-15 11-PM,10253.41,927.91,222.41,1.12
2018-02-15 10-PM,10018,933.88,221.31,1.11
2018-02-15 09-PM,10106.87,918.19,217.05,1.12
2018-02-15 08-PM,9895.79,928.64,207.38,1.09
2018-02-15 07-PM,10100.01,928.01,216.2,1.11
2018-02-15 06-PM,10119.44,930.88,217.68,1.12
2018-02-15 05-PM,10071.02,929.94,218.86,1.12
2018-02-15 04-PM,10086,933.55,221.75,1.13
2018-02-15 03-PM,9919.31,937.69,220.5,1.14
2018-02-15 02-PM,9851.73,945.22,218.88,1.11
2018-02-15 01-PM,9881.23,925.99,223.69,1.11
2018-02-15 12-PM,9675,925,218.8,1.08
2018-02-15 11-AM,9744,913.8,225,1.09
2018-02-15 10-AM,9619.08,923.02,220.66,1.08
2018-02-15 09-AM,9665.54,924.98,225.26,1.09
2018-02-15 08-AM,9650.79,948.84,223.8,1.1
2018-02-15 07-AM,9888.94,941.84,231.7,1.13
2018-02-15 06-AM,9855.33,936.05,232.81,1.14
2018-02-15 05-AM,9713.29,938.16,233.2,1.13
2018-02-15 04-AM,9701,935.02,228.36,1.11
2018-02-15 03-AM,9748.98,928.94,226.67,1.12
2018-02-15 02-AM,9649.52,926,230.01,1.13
2018-02-15 01-AM,9640.77,914.4,229.92,1.12
2018-02-15 12-AM,9416.73,907.6,228.8,1.1
2018-02-14 11-PM,9395.83,922.98,219.95,1.1
2018-02-14 10-PM,9490.98,921.2,212.68,1.13
2018-02-14 09-PM,9457.5,906.94,214.86,1.15
2018-02-14 08-PM,9287.82,906.99,207,1.13
2018-02-14 07-PM,9310.63,910.6,208,1.1
2018-02-14 06-PM,9264.3,909.86,206.26,1.08
2018-02-14 05-PM,9291.01,916.9,205.72,1.07
2018-02-14 04-PM,9319.98,910.01,204.05,1.06
2018-02-14 03-PM,9271.83,906,207.42,1.06
2018-02-14 02-PM,9342.99,885.81,211.7,1.05
2018-02-14 01-PM,9180,891.04,205.07,1.03
2018-02-14 12-PM,9235.99,891.01,212.08,1.04
2018-02-14 11-AM,9179.89,875,199,1.05
2018-02-14 10-AM,8965.21,860.11,195.47,1.03
2018-02-14 09-AM,8773.99,858.37,191.31,1.01
2018-02-14 08-AM,8785,862.94,180.99,1.01
2018-02-14 07-AM,8877.74,871.15,181.26,1.02
2018-02-14 06-AM,8885.57,863.31,182.39,1.03
2018-02-14 05-AM,8792.87,867.1,183.09,1.03
2018-02-14 04-AM,8837.92,860.95,180.99,1.03
2018-02-14 03-AM,8811.15,853.52,179.04,1.02
2018-02-14 02-AM,8703.21,847.93,180.01,1.01
2018-02-14 01-AM,8671.76,847.33,182.5,1.01
2018-02-14 12-AM,8652.7,843.92,171.7,1.01
2018-02-13 11-PM,8608.37,841.82,161.31,0.9949
2018-02-13 10-PM,8522.99,838.7,159.19,0.9876
2018-02-13 09-PM,8543.99,837.73,158.76,0.9896
2018-02-13 08-PM,8545.99,849.99,158.28,0.9807
2018-02-13 07-PM,8710.92,841.94,160.07,1
2018-02-13 06-PM,8621.99,840.89,158.35,0.994
2018-02-13 05-PM,8570.1,845,158.5,0.994
2018-02-13 04-PM,8626.88,837.65,158.54,0.9945
2018-02-13 03-PM,8546.79,838.62,156.42,0.98
2018-02-13 02-PM,8503.18,848.81,156.58,0.98
2018-02-13 01-PM,8593.02,842.99,158.59,1
2018-02-13 12-PM,8611.77,840.9,158.07,0.997
2018-02-13 11-AM,8586.72,834.21,157.86,1
2018-02-13 10-AM,8499.31,833,155.91,0.9899
2018-02-13 09-AM,8517.61,828,155,0.9864
2018-02-13 08-AM,8454.85,836.93,153.84,0.978
2018-02-13 07-AM,8531.99,839.91,154.64,0.9921
2018-02-13 06-AM,8615.25,846.44,157.47,1.01
2018-02-13 05-AM,8713,837.8,158.77,1.03
2018-02-13 04-AM,8608,841.21,157.9,1.01
2018-02-13 03-AM,8589.1,853,156.64,1.01
2018-02-13 02-AM,8754,851.95,159.53,1.03
2018-02-13 01-AM,8725.49,851.44,157.84,1.02
2018-02-13 12-AM,8760,866.53,159,1.02
2018-02-12 11-PM,8922.12,865.57,162,1.04
2018-02-12 10-PM,8899,868.99,160.48,1.04
2018-02-12 09-PM,8889.99,863.14,161.57,1.05
2018-02-12 08-PM,8840,871.36,160.23,1.04
2018-02-12 07-PM,8837.97,867.6,161.29,1.05
2018-02-12 06-PM,8782.77,855.95,161.95,1.03
2018-02-12 05-PM,8655.98,864.97,159.39,1.02
2018-02-12 04-PM,8769.99,856.5,159.39,1.04
2018-02-12 03-PM,8668,851.33,157,1.03
2018-02-12 02-PM,8655.79,839.36,157.01,1.03
2018-02-12 01-PM,8546.1,858.54,155,1.02
2018-02-12 12-PM,8671.19,868.91,158.68,1.03
2018-02-12 11-AM,8760.32,856.5,160.91,1.05
2018-02-12 10-AM,8658.92,870.21,157.67,1.04
2018-02-12 09-AM,8830.46,867.54,161.9,1.07
2018-02-12 08-AM,8799.9,866.25,161,1.06
2018-02-12 07-AM,8769.41,843.41,160.23,1.06
2018-02-12 06-AM,8468.45,842.3,154.09,1.02
2018-02-12 05-AM,8415,833.22,153.88,1.02
2018-02-12 04-AM,8373.59,843,151.98,0.9968
2018-02-12 03-AM,8485.38,846.92,154.55,1.02
2018-02-12 02-AM,8483.17,848.46,154.99,1.03
2018-02-12 01-AM,8539.41,829.98,155,1.04
2018-02-12 12-AM,8343.96,824.19,153.74,1
2018-02-11 11-PM,8205.87,809.69,151.8,0.9885
2018-02-11 10-PM,8067,830.8,149.02,0.963
2018-02-11 09-PM,8319.71,833.29,154,0.99
2018-02-11 08-PM,8293.02,829.48,153.99,0.9972
2018-02-11 07-PM,8226.1,830,152.5,0.99
2018-02-11 06-PM,8290,836.32,152.59,0.9847
2018-02-11 05-PM,8325.22,823.2,153.32,0.99
2018-02-11 04-PM,8202.96,836.63,150.01,0.96
2018-02-11 03-PM,8325,848.12,152.04,0.99
2018-02-11 02-PM,8414.26,849.98,154.14,1.01
2018-02-11 01-PM,8455,833.22,154.8,1.02
2018-02-11 12-PM,8268.04,832.41,151.12,0.9938
2018-02-11 11-AM,8284.99,822.98,149.78,1.01
2018-02-11 10-AM,8192.61,808.11,148.32,0.9739
2018-02-11 09-AM,7981.15,814.94,144.91,0.9389
2018-02-11 08-AM,8120,787.18,146.45,0.96
2018-02-11 07-AM,7925.08,788.99,143.18,0.912
2018-02-11 06-AM,7926.3,809.99,142.59,0.913
2018-02-11 05-AM,8068.71,813.6,145.46,0.9404
2018-02-11 04-AM,8119.55,800.89,147.89,0.9599
2018-02-11 03-AM,7992.13,804.32,144.92,0.91
2018-02-11 02-AM,8044.91,820,146.42,0.908
2018-02-11 01-AM,8252.4,827,150.64,0.9483
2018-02-11 12-AM,8266.52,840.39,150.87,0.955
2018-02-10 11-PM,8416.17,851.83,152.89,0.9849
2018-02-10 10-PM,8560,855,154.22,1.02
2018-02-10 09-PM,8564.32,826.96,156.55,1.05
2018-02-10 08-PM,8280.36,821.35,150.15,0.95
2018-02-10 07-PM,8226.81,842.47,148.59,0.9462
2018-02-10 06-PM,8444.28,833.51,153.28,0.982
2018-02-10 05-PM,8322.01,843.01,151.44,0.975
2018-02-10 04-PM,8445.56,828.64,153.73,1.01
2018-02-10 03-PM,8308.02,838.38,149.79,0.9743
2018-02-10 02-PM,8373.9,871.05,152.32,1
2018-02-10 01-PM,8641.61,879.93,161.97,1.08
2018-02-10 12-PM,8762.04,871.74,161.98,1.12
2018-02-10 11-AM,8649.98,870,161.52,1.07
2018-02-10 10-AM,8670,864,161.4,1.08
2018-02-10 09-AM,8546.31,871.02,159.3,1.03
2018-02-10 08-AM,8649.96,868,159.71,1.08
2018-02-10 07-AM,8677,900,160,1.06
2018-02-10 06-AM,8966.17,907.7,167.88,1.16
2018-02-10 05-AM,9069,897.44,168.99,1.12
2018-02-10 04-AM,8890.74,888.02,165.79,1.01
2018-02-10 03-AM,8839.9,894.25,165.4,1
2018-02-10 02-AM,8921.21,895,165.98,1
2018-02-10 01-AM,8948.05,881.12,167.44,0.99
2018-02-10 12-AM,8849.48,891,164.92,0.9799
2018-02-09 11-PM,8886.89,875.1,168.03,0.9868
2018-02-09 10-PM,8693.98,865,163.7,0.92
2018-02-09 09-PM,8599.72,863.65,158.57,0.895
2018-02-09 08-PM,8540.21,860,158.48,0.8885
2018-02-09 07-PM,8577.36,873.06,156.01,0.887
2018-02-09 06-PM,8620.04,869.99,159.65,0.899
2018-02-09 05-PM,8622.27,869.94,158.26,0.8899
2018-02-09 04-PM,8625,848.52,158.46,0.9047
2018-02-09 03-PM,8382.56,845.57,152.87,0.885
2018-02-09 02-PM,8331.82,850.9,151.64,0.8793
2018-02-09 01-PM,8410,832.98,153.18,0.8951
2018-02-09 12-PM,8285.09,825.12,149.37,0.8494
