time,close,high,low,open,volumefrom,volumeto
1554217200,4773.12,4777.28,4735,4773.92,3672.79,17431692.17
1554220800,4759.66,4774.78,4742.44,4773.12,5541.87,26368705.59
1554224400,4743.22,4761.01,4708.73,4759.66,4720.74,22390677.44
1554228000,4759.3,4759.89,4742.6,4743.22,2862.51,13604219.94
1554231600,4785.22,4788.66,4752.33,4759.3,3583.54,17064961.62
1554235200,4815.39,4839.45,4766.46,4785.22,8272.77,39720582.79
1554238800,4804.45,4843.34,4796.71,4815.39,3167.99,15250194.29
1554242400,4837.29,4838.5,4803.43,4804.45,1990.91,9589791.85
1554246000,4906.93,4951.29,4824.89,4837.29,10385.3,50854188.07
1554249600,4984.77,5003.44,4904.63,4906.93,9733.32,48259906.59
1554253200,4976.97,4991.47,4935.05,4984.77,4658.74,23099518.29
1554256800,5073.79,5074.73,4971.36,4976.97,9226.24,46360024.95
1554260400,5057.58,5086.73,4994.57,5073.79,7581.07,38257146.57
1554264000,4927.51,5058.02,4888.59,5057.58,8554.71,42388390.3
1554267600,4958.07,4977,4925.55,4927.51,2479.83,12286586.45
1554271200,4982,4984.88,4939.16,4958.07,1674.59,8307287.38
1554274800,4970.88,5000.92,4958.09,4982,2228.11,11081685.17
1554278400,4966.2,4977.33,4936.65,4970.88,2086.63,10342065.15
1554282000,4984.66,4985.59,4948.97,4966.2,1698.47,8421115.67
1554285600,4961.21,4991.48,4955.36,4984.66,1681.57,8358003.25
1554289200,4978,4995.25,4959.73,4961.21,1515.89,7544982.31
1554292800,5015.51,5036.55,4977.51,4978,3761.73,18834513.85
1554296400,5050.51,5056.3,5009.18,5015.51,4409.72,22197730.3
1554300000,5017.24,5051.72,5006.71,5050.51,3715.67,18672918.66
1554303600,5017.59,5033.49,5004.89,5017.24,3140.97,15767304.36
1554307200,5134.21,5146.67,5016.13,5017.59,13646.32,69708113.94
1554310800,5126.87,5185.16,5082.76,5134.21,7387.48,37963793.38
1554314400,5147.48,5187.5,5122.83,5126.87,4875.21,25118563.13
1554318000,5142.18,5173.09,5127.71,5147.48,3562.3,18343872.4
1554321600,5289.6,5307.34,5142.18,5142.18,13252.48,69481076.05
1554325200,5186.1,5335.7,5175.9,5289.6,9003.46,47517804.95
1554328800,5094.24,5260.55,5034.46,5186.1,18472.85,94722691.41
1554332400,4976.59,5096.99,4831.59,5094.24,21496.08,106123245.48
1554336000,5030.37,5034.11,4917.8,4976.59,4974.52,24796072.47
1554339600,4991.49,5068.62,4973.35,5030.37,5069.81,25509894.13
1554343200,5016.33,5029.75,4989.91,4991.49,3331.4,16696865.45
1554346800,4969.91,5017.79,4953.19,5016.33,2842.51,14168814.53
1554350400,5016.56,5018.05,4958.48,4969.91,2228.01,11129317.17
1554354000,5033.23,5047.51,5016.56,5016.56,2019.37,10165322.22
1554357600,5051.01,5071.98,5031.16,5033.23,2278.56,11506004.18
1554361200,5041.91,5053.85,5022.09,5051.01,1733.56,8692335.15
1554364800,5032.53,5060.91,4989.01,5041.91,3248.88,16348678.07
1554368400,5019.28,5033.5,4996.98,5032.53,2630.14,13161441.67
1554372000,4969.48,5019.54,4963.4,5019.28,1669.31,8332313.86
1554375600,5001.28,5004.06,4930.76,4969.48,3879.8,19256299.52
1554379200,5027.5,5032.98,4997.14,5001.28,2380.08,11901576.54
1554382800,5021.78,5028.08,4999.94,5027.5,1719.53,8611104.92
1554386400,5012.95,5049.11,5004.76,5021.78,3060.98,15371433.79
1554390000,5010.71,5016.34,4965.34,5012.95,2717.28,13550302.44
1554393600,4945.31,5010.71,4937.2,5010.71,4157.12,20632853.24
1554397200,4908.14,4981.13,4898.84,4945.31,4431.57,21865232.47
1554400800,4872.95,4908.31,4837.8,4908.14,5369.14,26167875.23
1554404400,4837.74,4889.43,4837.74,4872.95,2896.48,14092910.47
1554408000,4860.86,4870.12,4799.77,4837.74,4656.49,22496765.33
1554411600,4938.6,4955.16,4853.33,4860.86,3608.12,17748245.59
1554415200,4888.51,4951.22,4887.4,4938.6,2260.04,11114931.36
1554418800,4913.36,4927.61,4888.13,4888.51,1382.17,6792417.81
1554422400,4948.16,4969.96,4913.36,4913.36,2121.39,10497321.53
1554426000,4924.59,4952.73,4920.69,4948.16,1142.23,5645391.07
1554429600,4933.23,4936.27,4907.67,4924.59,1482.94,7306624.6
1554433200,4904.44,4935.33,4897.61,4933.23,1085.44,5336386.56
1554436800,4955.31,4966.87,4904.1,4904.44,2254.13,11143494.88
1554440400,4985.49,5006.41,4953.18,4955.31,3016.16,15057373.21
1554444000,4946.75,4985.89,4946.06,4985.49,1970.15,9779211.52
1554447600,4948.78,4962.67,4941.96,4946.75,2417.25,11953226.18
1554451200,4977.87,4982.38,4947.26,4948.78,1165.34,5796996.39
1554454800,4962.07,4977.87,4958.99,4977.87,1462.18,7253135.54
1554458400,4970.49,4980.36,4953.67,4962.07,1418.38,7036814.85
1554462000,5011.44,5025.01,4969.48,4970.49,3157.98,15820158.2
1554465600,5036.08,5044.67,4989.35,5011.44,3677.09,18451826.16
1554469200,5014.59,5064.81,4995.76,5036.08,5409.27,27196969.23
1554472800,4992.73,5025.12,4984.29,5014.59,3400.41,17004227.08
1554476400,4997.87,5002.79,4968.49,4992.73,2048.28,10215220.22
1554480000,5019.54,5033.28,4983.71,4997.87,1730.59,8669101.59
1554483600,5038.41,5051.15,5008.4,5019.54,3039.23,15309683.46
1554487200,5033.76,5069.28,5020.55,5038.41,3090.74,15593354.46
1554490800,5027.25,5039.82,5019.33,5033.76,1450.03,7286905.86
1554494400,5013.26,5074.13,4997.92,5027.25,5282.38,26692814.1
1554498000,5019.84,5034.32,5010.57,5013.26,1682.73,8448625.57
1554501600,5042.5,5044.65,5014.03,5019.84,1514.2,7621327.18
1554505200,5047.23,5051.35,5026.56,5042.5,1112.29,5606057.85
1554508800,5023.56,5048.83,5013.08,5047.23,1399.74,7034546
1554512400,5010.08,5028.8,4996.89,5023.56,1297.37,6499207.3
1554516000,5016.41,5019.22,4999.38,5010.08,807.65,4043168.1
1554519600,5013.79,5021.05,5008.04,5016.41,549.34,2753382.59
1554523200,5021.69,5024.03,5010.14,5013.79,524.22,2629066.54
1554526800,5031.23,5037.66,5020.64,5021.69,821.91,4132472.96
1554530400,5028.57,5031.23,5020.15,5031.23,399.36,2007342.7
1554534000,5015.14,5031.18,5013.67,5028.57,804.72,4039849.78
1554537600,5004.83,5015.99,4985.44,5015.14,1239.83,6203681.68
1554541200,4997.34,5007.4,4988.95,5004.83,821.58,4101873.16
1554544800,5005.05,5012.23,4997.34,4997.34,760.9,3805789.13
1554548400,5014.18,5019.83,5002.99,5005.05,776.88,3894849.26
1554552000,5022.22,5037,5013.2,5014.18,1194.6,6009602.87
1554555600,5031.43,5048.72,5021.73,5022.22,1647.47,8329994.79
1554559200,5062.15,5062.8,5022.53,5031.43,1764.4,8883116.61
1554562800,5128.6,5132.3,5043.54,5062.15,6457.14,32843615.09
1554566400,5192.64,5240.19,5128.6,5128.6,9146.62,47494282.36
1554570000,5156.14,5196.91,5125.18,5192.64,5766.27,29733268.82
1554573600,5172.9,5196.35,5156.14,5156.14,2061.27,10671226.32
1554577200,5168.03,5198.47,5161.12,5172.9,2566.48,13299707.61
1554580800,5092.11,5179.82,5076.48,5168.03,3223.86,16534631.36
1554584400,5023.18,5094.34,4938,5092.11,6994.49,34968950.62
1554588000,5043.51,5065.46,5021.08,5023.18,1524.93,7683287.03
1554591600,5057.25,5083.43,5034.58,5043.51,1629.88,8242661.13
1554595200,5052.14,5071.68,5044.28,5057.25,1093.9,5531708.76
1554598800,5059.25,5067.68,5050.21,5052.14,911.96,4611706.77
1554602400,5139.36,5143.63,5059.09,5059.25,2302.83,11732295.23
1554606000,5145.05,5170.93,5126.12,5139.36,2670.27,13747026.21
1554609600,5154.61,5174.35,5142.91,5145.05,1421.77,7323123.68
1554613200,5116.52,5164.23,5113.4,5154.61,1466.81,7539209.03
1554616800,5139.99,5141.75,5103.58,5116.52,1153.84,5906812.89
1554620400,5143.52,5166.39,5139.99,5139.99,1382.8,7103918.83
1554624000,5169.28,5181.42,5130.6,5143.52,1725.43,8903449.81
1554627600,5148.05,5189.76,5141.37,5169.28,1813.46,9351039.35
1554631200,5135.39,5164.43,5130.33,5148.05,1311.37,6742739.69
1554634800,5129.55,5147.8,5115.47,5135.39,1445.78,7413129.73
1554638400,5157.66,5158.39,5129.55,5129.55,733.26,3778542.57
1554642000,5165.08,5165.87,5144,5157.66,866.61,4467850.86
1554645600,5147.8,5170.35,5138.95,5165.08,1228.99,6330772.65
1554649200,5135.77,5161.32,5119.74,5147.8,1142.84,5874426.21
1554652800,5128,5139.54,5070.48,5135.77,3094.35,15782364.42
1554656400,5138.87,5148.31,5125.22,5128,1212.12,6227330.56
1554660000,5137.12,5147.03,5121.36,5138.87,790.97,4053504.06
1554663600,5140.25,5171.56,5136.57,5137.12,1558.62,8027234.94
1554667200,5155.67,5182.32,5128.77,5140.25,2475.77,12781842.33
1554670800,5169.04,5176.34,5152.49,5155.67,1329.35,6874759.42
1554674400,5191.1,5266.04,5161.04,5169.04,9455.34,49251239.79
1554678000,5201.16,5223.67,5162.46,5191.1,4611.98,23973855.7
1554681600,5263.53,5268.21,5181.57,5201.16,5166.37,27088282.01
1554685200,5281.44,5321.43,5258.17,5263.53,6661.71,35281620.65
1554688800,5294.12,5347.88,5279.68,5281.44,5895.54,31393726.54
1554692400,5253.72,5294.81,5237.43,5294.12,2550.1,13434092.86
1554696000,5317.49,5319.89,5253.72,5253.72,1832.43,9689713.13
1554699600,5292.76,5318.29,5272.68,5317.49,1943,10269996.96
1554703200,5277.57,5293.03,5247.4,5292.76,1639.73,8644005.84
1554706800,5258.37,5277.75,5215.17,5277.57,3406.28,17843822.48
1554710400,5239.7,5261.49,5205.01,5258.37,3214.65,16805666.32
1554714000,5266.14,5266.28,5234.57,5239.7,1492.85,7826439.02
1554717600,5215.33,5266.78,5205.11,5266.14,2591.7,13565725.98
1554721200,5148.92,5221.96,5144.95,5215.33,4001.84,20718671.25
1554724800,5197.76,5199.96,5141.23,5148.92,3033.44,15708837.91
1554728400,5193.51,5218.18,5192.48,5197.76,1996.15,10377442.52
1554732000,5246.46,5248.33,5190.24,5193.51,2226.69,11620701.62
1554735600,5243.44,5254.72,5231.34,5246.46,2653.23,13914191.78
1554739200,5225.18,5255.99,5205.29,5243.44,2609.81,13643100.81
1554742800,5213.21,5228.67,5199.5,5225.18,1933.34,10067764.48
1554746400,5221.27,5243.41,5213.21,5213.21,1458.11,7633717.85
1554750000,5209.77,5233.1,5203.37,5221.27,3273.71,17164095.59
1554753600,5265.16,5275,5205.45,5209.77,3347.16,17562026.54
1554757200,5285.32,5293.17,5262.53,5265.16,1960.75,10347790.63
1554760800,5277.64,5317.16,5271.94,5285.32,2409.91,12761868.79
1554764400,5294.09,5309.32,5242.59,5277.64,2505.06,13214619.59
1554768000,5250.46,5294.09,5250.44,5294.09,1936.38,10203121.38
1554771600,5259.03,5273.28,5241.23,5250.46,2808.44,14770271.3
1554775200,5259.71,5281.84,5256.83,5259.03,1004.79,5299487.42
1554778800,5241.62,5274.48,5222.14,5259.71,2808.05,14748945
1554782400,5230.45,5257.67,5216.86,5241.62,2174.88,11387159
1554786000,5219.86,5233.86,5159.13,5230.45,3423.08,17794135.37
1554789600,5239.14,5240.69,5215.18,5219.86,1404.51,7346936.97
1554793200,5228.83,5246.31,5219.2,5239.14,1287.1,6728131.28
1554796800,5233.31,5244.9,5188.55,5228.83,3238.31,16907516.72
1554800400,5197.37,5241.76,5184.56,5233.31,2674.25,13931609.37
1554804000,5208.93,5215.43,5160.98,5197.37,3155.77,16351469.7
1554807600,5215.99,5224.7,5185.98,5208.93,2677.37,13949648.16
1554811200,5199.54,5227.47,5198.26,5215.99,1574.24,8194954.25
1554814800,5213.54,5248.03,5197.39,5199.54,2629.43,13747740.57
1554818400,5211.33,5223.94,5201.74,5213.54,1952.98,10172105.57
1554822000,5217.89,5234.07,5209.94,5211.33,1543.82,8053069.55
1554825600,5236.66,5244.1,5216.72,5217.89,1704.39,8918675.57
1554829200,5221.11,5242.53,5220.71,5236.66,1043.01,5457008.64
1554832800,5231.66,5233.66,5220.03,5221.11,1040.28,5435140.59
1554836400,5224.46,5232.65,5221.69,5231.66,1086.22,5675334.36
1554840000,5230.65,5251.45,5221.07,5224.46,2027.69,10611453.56
1554843600,5227.21,5240.29,5227.1,5230.65,872.7,4567404.27
1554847200,5206.31,5228.18,5169.35,5227.21,2978.87,15484046.79
1554850800,5201.3,5222.76,5188.56,5206.31,1505.69,7842229.97
1554854400,5211.11,5224.3,5178.61,5201.3,2010.43,10467458.91
1554858000,5237.89,5252.92,5210.59,5211.11,2453.44,12844477.82
1554861600,5237.31,5244.85,5233.29,5237.89,1430.23,7493409.46
1554865200,5227.11,5241.98,5225.85,5237.31,870.2,4562316.67
1554868800,5237.6,5245.74,5226.17,5227.11,1123.37,5885433.4
1554872400,5263.83,5269.35,5237.6,5237.6,1711.38,8996225.34
1554876000,5273.01,5282.81,5258.24,5263.83,1943.25,10241079.37
1554879600,5249.07,5273.1,5246.88,5273.01,1494.2,7853831.63
1554883200,5259.01,5260.35,5248.21,5249.07,700.48,3688565.45
1554886800,5256.24,5266.53,5253.46,5259.01,1304.32,6842396.53
1554890400,5255.81,5260.09,5245.17,5256.24,1053.5,5537980.12
1554894000,5251.05,5260.75,5249.63,5255.81,1088.33,5726677.39
1554897600,5282.55,5292.3,5249.05,5251.05,2870.41,15135272.06
1554901200,5275.1,5293.9,5267.32,5282.55,2296.92,12135274.26
1554904800,5279.68,5285.44,5269.56,5275.1,1404.84,7413192.48
1554908400,5284.14,5284.98,5261.11,5279.68,2407.78,12689879.57
1554912000,5281.17,5308.09,5274.26,5284.14,2138.19,11305734.85
1554915600,5301.49,5321.39,5276.32,5281.17,2578.19,13685799.24
1554919200,5409.79,5460.94,5300.51,5301.49,13507.99,73050767.34
1554922800,5409.28,5433.39,5389.16,5409.79,4226.39,22898979.86
1554926400,5309.26,5425.98,5229.42,5409.28,11633.82,61677263.17
1554930000,5297.47,5328.06,5267.35,5309.26,2673.46,14159091.55
1554933600,5294.94,5299.88,5276.11,5297.47,1232.36,6519894.62
1554937200,5318.6,5324.1,5294.73,5294.94,1660.31,8832836.39
1554940800,5312.06,5343.66,5294.01,5318.6,2788.38,14832200.22
1554944400,5300.16,5315.98,5293.7,5312.06,1270.73,6748251.44
1554948000,5305.28,5309.83,5290.4,5300.16,1260.77,6698459.73
1554951600,5189,5306.52,5122.87,5305.28,11677.63,60599254.65
1554955200,5223.64,5232.42,5156.31,5189,3016.2,15693616.77
1554958800,5217.02,5223.89,5185.61,5223.64,1688.8,8798052.62
1554962400,5220.13,5223.27,5206.63,5217.02,1181.25,6162896.07
1554966000,5200.46,5220.32,5198.4,5220.13,1634.97,8523189.64
1554969600,5202.69,5203.18,5153.22,5200.46,4210.95,21793867.41
1554973200,5082.25,5202.9,5016.52,5202.69,9953.33,50637932.48
1554976800,5081.69,5101.99,5059.07,5082.25,3589.74,18240930.33
1554980400,5061.47,5083.28,4987.65,5081.69,6558.79,33005928.99
1554984000,5045.33,5061.47,5045.33,5061.47,0.004,20.22
1554987600,5040.05,5045.33,5040.05,5045.33,1305.31,6600946.76
1554991200,5051.2,5075.08,5029.1,5040.05,1431.96,7214394.89
1554994800,5044.01,5072.65,5043.79,5051.2,2723.71,13775886.18
1554998400,5058.81,5064.39,5022.44,5044.01,2679.34,13514075.72
1555002000,5062.16,5062.75,5040.34,5058.81,1775.6,8963404.49
1555005600,5085.3,5092.64,5060.54,5062.16,2132.53,10819464.58
1555009200,5078.83,5088.08,5057.51,5085.3,1744.51,8845733.01
1555012800,5059.66,5079.51,5049.28,5078.83,1537.18,7785617.09
1555016400,5032.83,5061,5029.94,5059.66,2190.18,11053483.21
1555020000,5051.25,5060.12,5002.78,5032.83,1959.69,9857286.48
1555023600,5048.56,5067.84,5047.01,5051.25,1311.3,6646481.16
1555027200,5033.9,5055.07,5029.29,5048.56,1145.17,5780557.55
1555030800,4972.25,5034.38,4927.62,5033.9,7047.05,35000895.95
1555034400,5009.83,5018.9,4968.9,4972.25,2635.05,13175088.14
1555038000,5031.82,5035.99,4988.68,5009.83,1648.4,8262799.87
1555041600,5040.32,5047.27,5025.56,5031.82,1230.32,6198056.32
1555045200,5027.54,5040.53,5013.8,5040.32,978.3,4921192.47
1555048800,5034.79,5044.53,5020.86,5027.54,1739.67,8760284.31
1555052400,5039.9,5053.7,5034.66,5034.79,2010.91,10153322.4
1555056000,5029.28,5049.29,5012.36,5039.9,1510.9,7589949.7
1555059600,5037.09,5037.13,5024.55,5029.28,1177.07,5897084.74
1555063200,5086.53,5098.66,5032.36,5037.09,2638.7,13371779.39
1555066800,5082.37,5106.97,5074.42,5086.53,2211.06,11241198.83
1555070400,5093.86,5094.17,5078.29,5082.37,1973.61,9994190.57
1555074000,5073.22,5098.61,5063.72,5093.86,1717.69,8726936.01
1555077600,5087.29,5089.25,5067.42,5073.22,1474.87,7479146.78
1555081200,5077.58,5090.54,5066.36,5087.29,2153.48,10921879.65
1555084800,5089.42,5091.82,5071.19,5077.58,1486.16,7565944.04
1555088400,5078,5118.61,5067.87,5089.42,2780.52,14155798.52
1555092000,5071.84,5087,5064.08,5078,1026.85,5211543.65
1555095600,5068.29,5080.94,5067.81,5071.84,848.17,4306413.42
1555099200,5049.26,5068.51,5040.51,5068.29,1682.99,8499617.72
1555102800,5069.52,5074.45,5049.26,5049.26,757.13,3835493.29
1555106400,5094.74,5096.98,5061.43,5069.52,1200.61,6117054.13
1555110000,5081.5,5100.9,5081.5,5094.74,688.27,3501316.15
1555113600,5072.75,5086.17,5069.22,5081.5,785.45,3985857.61
1555117200,5083.31,5090.1,5066.86,5072.75,620.81,3157140.58
1555120800,5114.09,5114.7,5082.99,5083.31,1003.9,5121943.95
1555124400,5115.31,5125.45,5112.15,5114.09,944.19,4836955.52
1555128000,5122.84,5125.64,5108.58,5115.31,1314.78,6742133.2
1555131600,5122.79,5127.5,5112.05,5122.84,1013.57,5195573.18
1555135200,5123.97,5124.15,5108.86,5122.79,2168.4,11136410.11
1555138800,5101.6,5128.96,5097.1,5123.97,1182.73,6045403.87
1555142400,5093.69,5109.33,5076.23,5101.6,1819.25,9236066.68
1555146000,5084.33,5095,5076.15,5093.69,1058.01,5360093.03
1555149600,5064.18,5091.78,5059.58,5084.33,1333.28,6762462.58
1555153200,5070.14,5077.45,5056.19,5064.18,899.8,4565899.1
1555156800,5086.56,5089.86,5066.92,5070.14,989.02,5027683.92
1555160400,5080.87,5088.12,5073.21,5086.56,692.29,3510750.49
1555164000,5108.38,5114.24,5079.87,5080.87,965.11,4903509.68
1555167600,5096.16,5123.24,5096.16,5108.38,1007.38,5156713.71
1555171200,5090.89,5100.13,5078.68,5096.16,628.98,3204289.47
1555174800,5106.71,5111.25,5090.49,5090.89,809.93,4129759.56
1555178400,5103.7,5112.24,5095.05,5106.71,446.12,2276279.75
1555182000,5090.7,5105.42,5090.7,5103.7,647.1,3296258.79
1555185600,5096.74,5103.61,5079.75,5090.7,669.12,3406388.5
1555189200,5088.21,5097.44,5057.26,5096.74,1047.44,5313866.11
1555192800,5078.01,5088.9,5065.88,5088.21,709.6,3603943.17
1555196400,5080.66,5095.67,5077.57,5078.01,585.98,2980742.35
1555200000,5089.95,5093.44,5079.23,5080.66,398.31,2032219.58
1555203600,5084.97,5099.92,5084.97,5089.95,459.64,2341019.43
1555207200,5066.82,5094.12,5065.07,5084.97,594.72,3021442
1555210800,5066,5080.44,5061.65,5066.82,650.54,3299188.48
1555214400,5063.64,5076.73,5053.64,5066,589.86,2986780.56
1555218000,5057.96,5067.44,5034.94,5063.64,1611.71,8133347.52
1555221600,5050.46,5059.74,5031.2,5057.96,1115.53,5629351.18
1555225200,5072.94,5078.15,5049.33,5050.46,748.06,3793012.07
1555228800,5071.52,5080.25,5066.24,5072.94,657.28,3330492.66
1555232400,5077.08,5079.94,5066.99,5071.52,701.96,3541729.68
1555236000,5085.22,5089.56,5074.57,5077.08,522.35,2650054.23
1555239600,5078.42,5088.03,5073.83,5085.22,574.5,2924935.9
1555243200,5079.23,5082.44,5067.67,5078.42,528.91,2686714.25
1555246800,5086.12,5095.51,5078.32,5079.23,887.57,4521696.74
1555250400,5088.39,5091.78,5075.56,5086.12,570.54,2902940.7
1555254000,5088.99,5091.83,5073.23,5088.39,802.02,4086468.54
1555257600,5094.09,5115.1,5088.9,5088.99,1226.42,6260461.95
1555261200,5102.86,5109.35,5090.27,5094.09,594.68,3037954.83
1555264800,5114.47,5115.38,5102.04,5102.86,811.97,4145226.72
1555268400,5099.85,5115.81,5097.67,5114.47,444.72,2270768.72
1555272000,5097.44,5108.85,5096.14,5099.85,467.75,2385259.46
1555275600,5114.78,5121.63,5095.41,5097.44,617.93,3160290.6
1555279200,5166.43,5186.82,5113.07,5114.78,4386.26,22652981.44
1555282800,5165.59,5181.99,5153.2,5166.43,1229.79,6353896.58
1555286400,5163.98,5178.55,5157.47,5165.59,865.88,4476257.93
1555290000,5174.12,5189.79,5161.9,5163.98,1189.42,6161030.51
1555293600,5176.79,5181.83,5169.89,5174.12,625.55,3239182.57
1555297200,5167.82,5178.11,5164.61,5176.79,774.63,4003251.41
1555300800,5191.24,5195.31,5167.82,5167.82,816.11,4230449.18
1555304400,5176.85,5193.33,5171.43,5191.24,686.96,3558930.47
1555308000,5175.51,5182.16,5168.74,5176.85,794.51,4109726.23
1555311600,5169.69,5175.51,5150.19,5175.51,1614.43,8333591.94
1555315200,5164.67,5172.19,5156.82,5169.69,950.43,4898586.6
1555318800,5171.82,5172.16,5160.71,5164.67,613.47,3165942.98
1555322400,5151.55,5171.82,5139.92,5171.82,1799.21,9274888.61
1555326000,5146.76,5154.8,5146.08,5151.55,820.83,4225100.87
1555329600,5157.58,5158.5,5132,5146.76,1154.7,5942276.38
1555333200,5154.39,5158.12,5148.72,5157.58,706.05,3638001.42
1555336800,5162.91,5179.36,5149.46,5154.39,1779.61,9195393.69
1555340400,5165.77,5169.87,5161.66,5162.91,1183.05,6108219.82
1555344000,5142.93,5171.19,5142.1,5165.77,1382.7,7124918.67
1555347600,5066.38,5145.04,5014.22,5142.93,7846.42,39749842.01
1555351200,5055.76,5067.44,5033.38,5066.38,2541.47,12839821.96
1555354800,5022.56,5062.15,5002.57,5055.76,3294.81,16586248.78
1555358400,5031.34,5035.51,4969.31,5022.56,4513.19,22559689.49
1555362000,5029.75,5046.17,5018.15,5031.34,1252.62,6302874.88
1555365600,5046.62,5055.82,5029.17,5029.75,1550.79,7829847.75
1555369200,5037.27,5061.14,5037.27,5046.62,1645.65,8312957.03
1555372800,5053.15,5057.26,5029.33,5037.27,1223.14,6167436.27
1555376400,5054.57,5063.06,5051.15,5053.15,941.59,4768940.55
1555380000,5044.93,5055,5043.56,5054.57,1265.27,6395110.49
1555383600,5054.97,5062.51,5044.32,5044.93,878.71,4446253.44
1555387200,5060.19,5064.65,5054.38,5054.97,983.68,4982148.67
1555390800,5077.82,5090.39,5055.5,5060.19,1281.42,6505428.31
1555394400,5073.2,5078.07,5070.81,5077.82,688.48,3499474.97
1555398000,5079,5080.5,5072.59,5073.2,1073.13,5448775.09
1555401600,5082.82,5090.4,5077.67,5079,1074.76,5464850.43
1555405200,5091.6,5093.33,5080.31,5082.82,978.85,5004302.58
1555408800,5069.07,5091.6,5066.77,5091.6,1122.22,5694619.98
1555412400,5077.77,5078.42,5063.73,5069.07,692.48,3508896.27
1555416000,5046.83,5085.59,5046.83,5077.77,1529.53,7743970.51
1555419600,5049.19,5061.1,5046.68,5046.83,1351.81,6836832.06
1555423200,5065.58,5074.15,5029.16,5049.19,2188.93,11047434.01
1555426800,5090.75,5107.68,5058.84,5065.58,1784.01,9068931.28
1555430400,5091.15,5102,5085.55,5090.75,1201.68,6120117.87
1555434000,5215.84,5232.03,5090.29,5091.15,8664.41,44986275.42
1555437600,5194.12,5226,5184.29,5215.84,2860.62,14886275.41
1555441200,5203,5217.77,5192.09,5194.12,1667.14,8680039.27
1555444800,5194.16,5206.58,5188.83,5203,1232.89,6407153.26
1555448400,5212.54,5223.45,5190.1,5194.16,2835.44,14789167.2
1555452000,5206.75,5220.54,5195.91,5212.54,1533.89,7992403.79
1555455600,5212.81,5224.92,5205.56,5206.75,1315.93,6866697.15
1555459200,5238.91,5268.22,5210.48,5212.81,4061.18,21341351.66
1555462800,5228.27,5240.51,5201.49,5238.91,2346.29,12263017.82
1555466400,5232.16,5242.98,5228.27,5228.27,1283.07,6722393.93
1555470000,5237.75,5239.8,5214.71,5232.16,1242.62,6499729.46
1555473600,5244.92,5248,5226.25,5237.75,1259.8,6601531.46
1555477200,5235.04,5245.65,5221.7,5244.92,1338.11,7002396.53
1555480800,5221.45,5237.96,5216.01,5235.04,1326.8,6941500.08
1555484400,5226.08,5230.85,5217.96,5221.45,1097.47,5730577.95
1555488000,5210.43,5230.28,5203.09,5226.08,1359.24,7088768.71
1555491600,5222.73,5223.97,5204.11,5210.43,1186.18,6177475.81
1555495200,5237.49,5244.85,5210.55,5222.73,1359.61,7102342.36
1555498800,5260.13,5265.55,5232.78,5237.49,1440.23,7558319.01
1555502400,5205.29,5270.76,5190.81,5260.13,3223.48,16839725.46
1555506000,5221.8,5226.07,5201.73,5205.29,1323.23,6899594.68
1555509600,5223.84,5224.95,5203.87,5221.8,1567.37,8161230.39
1555513200,5219.56,5237.94,5216.16,5223.84,1344.75,7027791.33
1555516800,5224.95,5229.19,5210.72,5219.56,1423.77,7420439.78
1555520400,5236.19,5243.51,5221.2,5224.95,1174.85,6146391.65
1555524000,5234.73,5239.19,5216.58,5236.19,1356.84,7086495.09
1555527600,5241.4,5242.13,5223.62,5234.73,1303.14,6811817.74
1555531200,5231.65,5254.31,5226.98,5241.4,1440.82,7557142.35
1555534800,5244.23,5247.28,5231.21,5231.65,707.59,3707238.47
1555538400,5231.19,5248.49,5215.34,5244.23,1541.86,8073713.87
1555542000,5236.26,5240.54,5218.09,5231.19,1517.39,7938643.58
1555545600,5238.71,5248.53,5232.99,5236.26,1124.98,5897376.13
1555549200,5273.1,5285.38,5235.06,5238.71,3197.12,16850609.41
1555552800,5270.79,5284.56,5263.91,5273.1,1309.67,6900931.75
1555556400,5281.28,5286.06,5268.23,5270.79,1423.25,7517873.21
1555560000,5285.06,5302.36,5271.91,5281.28,1734.06,9170253.97
1555563600,5272.16,5285.46,5266.18,5285.06,1276.18,6737441.39
1555567200,5278.23,5278.81,5260.91,5272.16,824,4340114.75
1555570800,5275.23,5278.86,5270.7,5278.23,706.07,3727785.67
1555574400,5256.74,5275.34,5242.19,5275.23,1079.23,5671129.77
1555578000,5256.84,5261.7,5238.57,5256.74,983.97,5171858.54
1555581600,5251.62,5261.93,5248.81,5256.84,714.65,3758678.67
1555585200,5247.41,5252.27,5233.63,5251.62,927.46,4863047.77
1555588800,5258.23,5261.63,5246.95,5247.41,1333.31,7005836.22
1555592400,5270.96,5274.66,5253.54,5258.23,1300.46,6853581.42
1555596000,5256.35,5271.47,5243.17,5270.96,2384.9,12541345.41
1555599600,5259.23,5292.31,5248.74,5256.35,2016.95,10622508
1555603200,5262.5,5272.05,5239.55,5259.23,1451.02,7631022.83
1555606800,5268.15,5297.93,5262.2,5262.5,3398.67,17964601.98
1555610400,5278.12,5288.53,5267.44,5268.15,1148.94,6064416.65
1555614000,5297.97,5317.02,5277.56,5278.12,2362.46,12514346.15
1555617600,5313.4,5315.61,5286.85,5297.97,1752.31,9294414.05
1555621200,5302,5317.78,5298.21,5313.4,906.29,4807977.98
1555624800,5293.52,5313.01,5293.52,5302,1110.82,5890501.17
