AAV,Age,CapPerc,Dollars,From,Player,Position,To,Year,Years
3125000.0,28,2.35,6250000.0,OAK,Tracy Porter,CB,WAS,2014.0,2.0
2083333.0,26,1.57,6250000.0,TB,Dekoda Watson,OLB,JAC,2014.0,3.0
3100000.0,26,2.33,6200000.0,HOU,Ben Tate,RB,CLE,2014.0,2.0
3000000.0,27,2.26,6000000.0,WAS,J.D. Walton,C,NYG,2014.0,2.0
3000000.0,29,2.26,6000000.0,HOU,Joe Mays,ILB,KC,2014.0,2.0
2875000.0,29,2.16,5750000.0,SEA,Tony McDaniel,DT,SEA,2014.0,2.0
1875000.0,27,1.41,5625000.0,ARI,Jim Dray,TE,CLE,2014.0,3.0
2750000.0,27,2.07,5500000.0,STL,elley Smith,G,MIA,2014.0,2.0
1833333.0,34,1.38,5500000.0,PHI,Donnie Jones,P,PHI,2014.0,3.0
2500000.0,33,1.88,5000000.0,DEN,Shaun Phillips,DE,TEN,2014.0,2.0
2500000.0,30,1.88,5000000.0,MIN,Charlie Johnson,G,MIN,2014.0,2.0
1200000.0,27,0.9,4800000.0,TB,Erik Lorig,FB,NO,2014.0,4.0
2375000.0,33,1.79,4750000.0,NYJ,Calvin Pace,OLB,NYJ,2014.0,2.0
2375000.0,29,1.79,4750000.0,BUF,Scott Chandler,TE,BUF,2014.0,2.0
2262500.0,29,1.7,4525000.0,BAL,Jameel McClain,ILB,NYG,2014.0,2.0
2200000.0,27,1.65,4400000.0,ARI,Matt Shaughnessy,DE,ARI,2014.0,2.0
2125000.0,32,1.6,4250000.0,SD,Charlie Whitehurst,QB,TEN,2014.0,2.0
2125000.0,28,1.6,4250000.0,NYG,Brandon Myers,TE,TB,2014.0,2.0
2025000.0,28,1.52,4050000.0,NYG,Keith Rivers,OLB,BUF,2014.0,2.0
1350000.0,27,1.02,4050000.0,SEA,Chris Maragos,FS,PHI,2014.0,3.0
4000000.0,34,3.01,4000000.0,PHI,Michael Vick,QB,NYJ,2014.0,1.0
4000000.0,26,3.01,4000000.0,NYG,Hakeem Nicks,WR,IND,2014.0,1.0
4000000.0,28,3.01,4000000.0,GB,B.J. Raji,DT,GB,2014.0,1.0
2000000.0,27,1.5,4000000.0,SD,Cam Thomas,DT,PIT,2014.0,2.0
2000000.0,27,1.5,4000000.0,PIT,Al Woods,DT,TEN,2014.0,2.0
1925000.0,27,1.45,3850000.0,NE,LeGarrette Blount,RB,PIT,2014.0,2.0
1900000.0,27,1.43,3800000.0,NO,Rafael Bush,FS,NO,2014.0,2.0
1875000.0,36,1.41,3750000.0,DEN,Champ Bailey,CB,NO,2014.0,2.0
1875000.0,28,1.41,3750000.0,DEN,Robert Ayers,DE,NYG,2014.0,2.0
1825000.0,27,1.37,3650000.0,MIA,Nolan Carroll,CB,PHI,2014.0,2.0
1200000.0,26,0.9,3600000.0,SF,Anthony Dixon,RB,BUF,2014.0,3.0
1762500.0,28,1.33,3525000.0,ATL,Thomas DeCoud,S,CAR,2014.0,2.0
3500000.0,30,2.63,3500000.0,NYJ,Antonio Cromartie,CB,ARI,2014.0,1.0
3500000.0,29,2.63,3500000.0,SF,Tarell Brown,CB,OAK,2014.0,1.0
1160000.0,29,0.87,3480000.0,PIT,Cody Wallace,C,PIT,2014.0,3.0
1625000.0,28,1.22,3250000.0,GB,James Starks,RB,GB,2014.0,2.0
3250000.0,33,2.44,3250000.0,CHI,Charles Tillman,CB,CHI,2014.0,1.0
1600000.0,34,1.2,3200000.0,JAC,Jason Babin,DE,NYJ,2014.0,2.0
1575000.0,30,1.18,3150000.0,BAL,James Ihedigbo,SS,DET,2014.0,2.0
1016667.0,26,0.76,3050000.0,HOU,Terrell McClain,DT,DAL,2014.0,3.0
1500000.0,35,1.13,3000000.0,PIT,Brett Keisel,DE,PIT,2014.0,2.0
3000000.0,28,2.26,3000000.0,KC,Brandon Flowers,CB,SD,2014.0,1.0
3000000.0,31,2.26,3000000.0,MIA,Dimitri Patterson,CB,NYJ,2014.0,1.0
3000000.0,27,2.26,3000000.0,DEN,Knowshon Moreno,RB,MIA,2014.0,1.0
1500000.0,31,1.13,3000000.0,SEA,Paul McQuistan,LT,CLE,2014.0,2.0
1500000.0,31,1.13,3000000.0,NO,Lance Moore,WR,PIT,2014.0,2.0
3000000.0,26,2.26,3000000.0,PHI,Nate Allen,FS,PHI,2014.0,1.0
3000000.0,27,2.26,3000000.0,SEA,Walter Thurmond,FS,NYG,2014.0,1.0
3000000.0,26,2.26,3000000.0,NE,Brandon Spikes,ILB,BUF,2014.0,1.0
1500000.0,25,1.13,3000000.0,GB,Andrew Quarless,TE,GB,2014.0,2.0
1500000.0,31,1.13,3000000.0,STL,Kellen Clemens,QB,SD,2014.0,2.0
1500000.0,30,1.13,3000000.0,DEN,Jeremy Mincey,DE,DAL,2014.0,2.0
1500000.0,29,1.13,3000000.0,NYG,Ryan Mundy,SS,CHI,2014.0,2.0
1000000.0,30,0.75,3000000.0,TB,Adam Hayward,OLB,WAS,2014.0,3.0
1375000.0,27,1.03,2750000.0,DAL,Phil Costa,C,IND,2014.0,2.0
900000.0,27,0.68,2700000.0,IND,Kavell Conner,ILB,SD,2014.0,3.0
1325000.0,27,1.0,2650000.0,HOU,yan Braman,OLB,PHI,2014.0,2.0
1312500.0,31,0.99,2625000.0,NYG,Kevin Boothe,G,OAK,2014.0,2.0
1300000.0,27,0.98,2600000.0,TB,Ted Larsen,G,ARI,2014.0,2.0
1282000.0,31,0.96,2564000.0,CAR,Derek Anderson,QB,CAR,2014.0,2.0
2500000.0,33,1.88,2500000.0,SF,Carlos Rogers,CB,OAK,2014.0,1.0
2500000.0,37,1.88,2500000.0,OAK,Charles Woodson,SS,OAK,2014.0,1.0
1250000.0,35,0.94,2500000.0,NYG,Josh Brown,K,NYG,2014.0,2.0
1200000.0,32,0.9,2400000.0,MIA,Tyson Clabo,RT,HOU,2014.0,2.0
1200000.0,26,0.9,2400000.0,NE,Michael Hoomanawanui,TE,NE,2014.0,2.0
1175000.0,29,0.88,2350000.0,TEN,Antonio Johnson,DT,TEN,2014.0,2.0
1167500.0,29,0.88,2335000.0,OAK,Usama Young,S,OAK,2014.0,2.0
1137500.0,29,0.86,2275000.0,KC,Husain Abdullah,FS,KC,2014.0,2.0
2250000.0,27,1.69,2250000.0,NYJ,Mark Sanchez,QB,PHI,2014.0,1.0
2100000.0,34,1.58,2100000.0,MIN,Kevin Williams,DT,SEA,2014.0,1.0
1025000.0,27,0.77,2050000.0,SD,Reggie Walker,ILB,SD,2014.0,2.0
1002749.0,29,0.75,2005498.0,STL,JoLonn Dunbar,OLB,STL,2014.0,2.0
2000000.0,29,1.5,2000000.0,IND,mson Satele,C,MIA,2014.0,1.0
2000000.0,32,1.5,2000000.0,ARI,Daryn Colledge,G,MIA,2014.0,1.0
2000000.0,30,1.5,2000000.0,DAL,Miles Austin,WR,CLE,2014.0,1.0
2000000.0,30,1.5,2000000.0,DAL,Anthony Spencer,OLB,DAL,2014.0,1.0
2000000.0,31,1.5,2000000.0,NYJ,Willie Colon,G,NYJ,2014.0,1.0
1000000.0,30,0.75,2000000.0,ARI,Frostee Rucker,DE,ARI,2014.0,2.0
950000.0,26,0.71,1900000.0,MIA,Will Yeatman,LT,HOU,2014.0,2.0
937500.0,29,0.7,1875000.0,JAC,Will Blackmon,CB,JAC,2014.0,2.0
1750000.0,30,1.32,1750000.0,TB,Davin Joseph,G,STL,2014.0,1.0
1750000.0,34,1.32,1750000.0,DET,Shaun Hill,QB,STL,2014.0,1.0
1750000.0,27,1.32,1750000.0,OAK,Darren McFadden,RB,OAK,2014.0,1.0
850000.0,27,0.64,1700000.0,PIT,David Johnson,TE,SD,2014.0,2.0
770000.0,31,0.58,1540000.0,NYJ,Isaiah Trufant,CB,CLE,2014.0,2.0
510000.0,23,0.38,1530000.0,HOU,Steven Terrell,CB,SEA,2014.0,3.0
510000.0,25,0.38,1530000.0,TB,Jake Schum,P,NYJ,2014.0,3.0
760000.0,26,0.57,1520000.0,STL,ke McNeill,TE,CAR,2014.0,2.0
752500.0,24,0.57,1505000.0,BAL,Tandon Doss,WR,JAC,2014.0,2.0
1500000.0,27,1.13,1500000.0,BUF,Alex Carrington,DT,STL,2014.0,1.0
1500000.0,27,1.13,1500000.0,CHI,Corey Wootton,DT,MIN,2014.0,1.0
1500000.0,29,1.13,1500000.0,OAK,Mike Jenkins,CB,TB,2014.0,1.0
1500000.0,32,1.13,1500000.0,CLE,Jason Campbell,QB,CIN,2014.0,1.0
1500000.0,32,1.13,1500000.0,CHI,D.J. Williams,ILB,CHI,2014.0,1.0
742500.0,28,0.56,1485000.0,HOU,Andrew Gardner,G,PHI,2014.0,2.0
737500.0,27,0.55,1475000.0,KC,Kyle Love,DT,CAR,2014.0,2.0
737500.0,28,0.55,1475000.0,HOU,hris Clemons,FS,ARI,2014.0,2.0
1450000.0,28,1.09,1450000.0,OAK,Pat Sims,DT,OAK,2014.0,1.0
1400000.0,28,1.05,1400000.0,SEA,Sidney Rice,WR,SEA,2014.0,1.0
1400000.0,25,1.05,1400000.0,TEN,Kenny Britt,WR,STL,2014.0,1.0
695000.0,26,0.52,1390000.0,OAK,David Carter,DT,JAC,2014.0,2.0
695000.0,27,0.52,1390000.0,WAS,Josh Hull,ILB,JAC,2014.0,2.0
695000.0,25,0.52,1390000.0,WAS,Dezmon Briscoe,WR,DAL,2014.0,2.0
1325000.0,31,1.0,1325000.0,WAS,Will Montgomery,C,DEN,2014.0,1.0
1300000.0,26,0.98,1300000.0,STL,Darian Stewart,FS,BAL,2014.0,1.0
1250000.0,31,0.94,1250000.0,SEA,Tarvaris Jackson,QB,SEA,2014.0,1.0
615000.0,27,0.46,1230000.0,TEN,c Mariani,WR,CHI,2014.0,2.0
615000.0,26,0.46,1230000.0,JAC,DeMarcus Love,LT,NYG,2014.0,2.0
615000.0,30,0.46,1230000.0,CLE,Brandon Weeden,QB,DAL,2014.0,2.0
1200000.0,27,0.9,1200000.0,NE,Dane Fletcher,ILB,TB,2014.0,1.0
1175000.0,29,0.88,1175000.0,DEN,Winston Justice,LT,DEN,2014.0,1.0
1125000.0,34,0.85,1125000.0,CAR,in Cole,DT,CAR,2014.0,1.0
1100000.0,27,0.83,1100000.0,PHI,Patrick Chung,SS,NE,2014.0,1.0
540000.0,25,0.41,1080000.0,DET,Drew Butler,P,ARI,2014.0,2.0
540000.0,25,0.41,1080000.0,JAC,Jeremy Ebert,WR,ATL,2014.0,2.0
540000.0,25,0.41,1080000.0,OAK,Johnny  Adams,CB,IND,2014.0,2.0
540000.0,25,0.41,1080000.0,NE,Markus Zusevics,RT,NYJ,2014.0,2.0
540000.0,25,0.41,1080000.0,SF,Darius Fleming,OLB,NE,2014.0,2.0
1068125.0,29,0.8,1068125.0,GB,Matt Flynn,QB,GB,2014.0,1.0
1050000.0,31,0.79,1050000.0,PHI,Jason Avant,WR,CAR,2014.0,1.0
1030000.0,31,0.77,1030000.0,GB,John Kuhn,FB,GB,2014.0,1.0
1025000.0,25,0.77,1025000.0,SD,Vincent Brown,WR,OAK,2014.0,1.0
1020000.0,33,0.77,1020000.0,DEN,Mike Adams,FS,IND,2014.0,1.0
1020000.0,35,0.77,1020000.0,SF,Jonathan Goodwin,C,NO,2014.0,1.0
1020000.0,34,0.77,1020000.0,DET,Rashean Mathis,CB,DET,2014.0,1.0
1020000.0,33,0.77,1020000.0,DET,Nate Burleson,WR,CLE,2014.0,1.0
1020000.0,34,0.77,1020000.0,PIT,Ryan Clark,S,WAS,2014.0,1.0
1015000.0,33,0.76,1015000.0,HOU,Wade Smith,G,SEA,2014.0,1.0
1015000.0,30,0.76,1015000.0,ARI,Eric Winston,RT,SEA,2014.0,1.0
1000000.0,31,0.75,1000000.0,HOU,Owen Daniels,TE,BAL,2014.0,1.0
1000000.0,30,0.75,1000000.0,WAS,Brandon Meriweather,SS,WAS,2014.0,1.0
1000000.0,27,0.75,1000000.0,MIN,Letroy Guion,DE,GB,2014.0,1.0
1000000.0,29,0.75,1000000.0,KC,Quintin Demps,SS,NYG,2014.0,1.0
1000000.0,28,0.75,1000000.0,MIN,Jerome Simpson,WR,MIN,2014.0,1.0
1000000.0,30,0.75,1000000.0,MIN,Fred Evans,DT,MIN,2014.0,1.0
1000000.0,25,0.75,1000000.0,NYG,enry Hynoski,FB,NYG,2014.0,1.0
1000000.0,28,0.75,1000000.0,NYJ,Leger Douzable,DT,NYJ,2014.0,1.0
980000.0,33,0.74,980000.0,DET,srael Idonije,DE,NYG,2014.0,1.0
970000.0,31,0.73,970000.0,NYJ,Joshua Cribbs,WR,IND,2014.0,1.0
955000.0,33,0.72,955000.0,NE,Tommy Kelly,DT,ARI,2014.0,1.0
955000.0,34,0.72,955000.0,WAS,Rex Grossman,QB,CLE,2014.0,1.0
955000.0,33,0.72,955000.0,CAR,Drayton Florence,CB,DET,2014.0,1.0
955000.0,34,0.72,955000.0,CIN,hris Crocker,S,MIN,2014.0,1.0
955000.0,34,0.72,955000.0,NE,Adrian Wilson,S,CHI,2014.0,1.0
955000.0,34,0.72,955000.0,PIT,Larry Foote,ILB,ARI,2014.0,1.0
465000.0,25,0.35,930000.0,DEN,Mike Farrell,LT,HOU,2014.0,2.0
465000.0,24,0.35,930000.0,MIN,Matt Hall,RT,IND,2014.0,2.0
465000.0,24,0.35,930000.0,WAS,Davin Meggett,RB,IND,2014.0,2.0
465000.0,24,0.35,930000.0,JAC,Jabin Sambrano,WR,ATL,2014.0,2.0
465000.0,24,0.35,930000.0,TB,Marc Anthony,CB,TEN,2014.0,2.0
465000.0,24,0.35,930000.0,SF,Dax Swanson,SS,NE,2014.0,2.0
920000.0,30,0.69,920000.0,JAC,Uche Nwaneri,G,DAL,2014.0,1.0
920000.0,30,0.69,920000.0,CHI,James Anderson,OLB,NE,2014.0,1.0
920000.0,29,0.69,920000.0,NO,Robert Meachem,WR,NO,2014.0,1.0
920000.0,29,0.69,920000.0,WAS,Josh Wilson,CB,ATL,2014.0,1.0
920000.0,31,0.69,920000.0,TB,Dan Orlovsky,QB,DET,2014.0,1.0
920000.0,30,0.69,920000.0,NO,Parys Haralson,DE,NO,2014.0,1.0
920000.0,31,0.69,920000.0,NYG,Mike Patterson,DT,NYG,2014.0,1.0
920000.0,33,0.69,920000.0,NO,Luke McCown,QB,NO,2014.0,1.0
920000.0,28,0.69,920000.0,KC,Akeem Jordan,ILB,WAS,2014.0,1.0
920000.0,31,0.69,920000.0,PIT,Guy Whimper,G,PIT,2014.0,1.0
920000.0,29,0.69,920000.0,WAS,Darryl Tapp,DE,DET,2014.0,1.0
920000.0,32,0.69,920000.0,PIT,Greg Warren,LS,PIT,2014.0,1.0
915000.0,32,0.69,915000.0,CIN,Alex Smith,TE,CIN,2014.0,1.0
900000.0,27,0.68,900000.0,IND,Jeff Linkenbach,RT,KC,2014.0,1.0
900000.0,29,0.68,900000.0,SF,Eric Wright,CB,SF,2014.0,1.0
895000.0,30,0.67,895000.0,ATL,Peria Jerry,DT,ATL,2014.0,1.0
870000.0,33,0.65,870000.0,NO,Will Smith,OLB,NE,2014.0,1.0
865000.0,29,0.65,865000.0,DAL,Ernie Sims,OLB,ARI,2014.0,1.0
855000.0,32,0.64,855000.0,CIN,Danieal Manning,S,HOU,2014.0,1.0
855000.0,32,0.64,855000.0,NE,Isaac Sopoaga,DT,ARI,2014.0,1.0
855000.0,30,0.64,855000.0,NYJ,Santonio Holmes,WR,CHI,2014.0,1.0
855000.0,29,0.64,855000.0,NYJ,Brady Quinn,QB,MIA,2014.0,1.0
855000.0,33,0.64,855000.0,HOU,Greg Jones,FB,NO,2014.0,1.0
855000.0,31,0.64,855000.0,CIN,Dennis Roland,RT,CHI,2014.0,1.0
855000.0,31,0.64,855000.0,BUF,Jim Leonhard,S,CLE,2014.0,1.0
855000.0,32,0.64,855000.0,DET,Dylan Gandy,G,CHI,2014.0,1.0
855000.0,31,0.64,855000.0,NYG,Aaron Ross,CB,BAL,2014.0,1.0
855000.0,31,0.64,855000.0,HOU,Tim Dobbins,ILB,ATL,2014.0,1.0
855000.0,32,0.64,855000.0,NE,Will Svitek,LT,CIN,2014.0,1.0
855000.0,31,0.64,855000.0,CHI,Adam Podlesh,P,PIT,2014.0,1.0
855000.0,29,0.64,855000.0,SD,Richard Marshall,CB,SD,2014.0,1.0
855000.0,29,0.64,855000.0,CHI,Dante Rosario,TE,CHI,2014.0,1.0
845000.0,30,0.64,845000.0,NO,Tom Johnson,DT,MIN,2014.0,1.0
805000.0,25,0.61,805000.0,GB,Marshall Newhouse,RT,CIN,2014.0,1.0
800000.0,27,0.6,800000.0,MIA,Christopher Owens,CB,KC,2014.0,1.0
795001.0,29,0.6,795001.0,NO,Brian De La Puente,C,CHI,2014.0,1.0
795000.0,28,0.6,795000.0,SD,Larry English,OLB,TB,2014.0,1.0
795000.0,29,0.6,795000.0,PIT,Fernando Velasco,G,CAR,2014.0,1.0
795000.0,28,0.6,795000.0,PHI,Colt Anderson,SS,IND,2014.0,1.0
795000.0,26,0.6,795000.0,MIN,Josh Freeman,QB,NYG,2014.0,1.0
795000.0,27,0.6,795000.0,BAL,Ed Dickson,TE,CAR,2014.0,1.0
795000.0,28,0.6,795000.0,SD,Rich Ohrnberger,C,SD,2014.0,1.0
795000.0,28,0.6,795000.0,DAL,Jarius Wynn,OLB,BUF,2014.0,1.0
795000.0,28,0.6,795000.0,SEA,Kellen Davis,TE,NYG,2014.0,1.0
795000.0,28,0.6,795000.0,WAS,Rob Jackson,OLB,WAS,2014.0,1.0
795000.0,26,0.6,795000.0,CHI,Eben Britton,RT,CHI,2014.0,1.0
795000.0,27,0.6,795000.0,SF,lt McCoy,QB,WAS,2014.0,1.0
795000.0,27,0.6,795000.0,IND,Darrius Heyward-Bey,WR,PIT,2014.0,1.0
795000.0,28,0.6,795000.0,HOU,Elbert Mack,CB,HOU,2014.0,1.0
795000.0,26,0.6,795000.0,DET,Jason Fox,RT,MIA,2014.0,1.0
795000.0,27,0.6,795000.0,HOU,Brice McCain,CB,PIT,2014.0,1.0
795000.0,27,0.6,795000.0,NO,Charles Brown,LT,NYG,2014.0,1.0
795000.0,29,0.6,795000.0,CHI,Zackary Bowman,CB,NYG,2014.0,1.0
795000.0,27,0.6,795000.0,GB,C.J. Wilson,DT,OAK,2014.0,1.0
795000.0,27,0.6,795000.0,WAS,E.J. Biggers,CB,WAS,2014.0,1.0
795000.0,26,0.6,795000.0,OAK,Phillip Adams,CB,SEA,2014.0,1.0
795000.0,27,0.6,795000.0,NYG,Louis Murphy,WR,TB,2014.0,1.0
795000.0,26,0.6,795000.0,NYJ,Vladimir Ducasse,G,MIN,2014.0,1.0
795000.0,26,0.6,795000.0,BUF,Arthur Moats,OLB,PIT,2014.0,1.0
795000.0,28,0.6,795000.0,MIA,ohn Jerry,G,NYG,2014.0,1.0
795000.0,27,0.6,795000.0,MIN,Joe Webb,QB,CAR,2014.0,1.0
795000.0,28,0.6,795000.0,KC,Kendrick Lewis,FS,HOU,2014.0,1.0
795000.0,28,0.6,795000.0,SF,rio Manningham,WR,NYG,2014.0,1.0
795000.0,26,0.6,795000.0,ARI,Javier Arenas,CB,ATL,2014.0,1.0
795000.0,28,0.6,795000.0,CHI,Craig Steltz,S,CHI,2014.0,1.0
795000.0,26,0.6,795000.0,DAL,Danny McCray,SS,CHI,2014.0,1.0
795000.0,27,0.6,795000.0,SD,Seyi Ajirotutu,WR,SD,2014.0,1.0
795000.0,30,0.6,795000.0,CLE,Oniel Cousins,G,TB,2014.0,1.0
795000.0,27,0.6,795000.0,NO,Ramon Humber,OLB,NO,2014.0,1.0
795000.0,27,0.6,795000.0,BAL,Jeromy Miles,SS,BAL,2014.0,1.0
795000.0,25,0.6,795000.0,PIT,Jonathan Dwyer,RB,ARI,2014.0,1.0
795000.0,26,0.6,795000.0,CIN,Taylor Mays,SS,CIN,2014.0,1.0
795000.0,30,0.6,795000.0,CAR,Jordan Senn,OLB,CHI,2014.0,1.0
745000.0,27,0.56,745000.0,KC,Ryan Succop,K,TEN,2014.0,1.0
745000.0,27,0.56,745000.0,ATL,Garrett Reynolds,G,DET,2014.0,1.0
745000.0,26,0.56,745000.0,GB,M.D. Jennings,S,CHI,2014.0,1.0
740000.0,26,0.56,740000.0,KC,Kyle Williams,WR,KC,2014.0,1.0
740000.0,27,0.56,740000.0,OAK,Jacoby Ford,WR,NYJ,2014.0,1.0
730000.0,28,0.55,730000.0,CAR,Charles Godfrey,SS,ATL,2014.0,1.0
730000.0,27,0.55,730000.0,DET,Kevin Ogletree,WR,NYG,2014.0,1.0
730000.0,27,0.55,730000.0,NO,Victor Butler,OLB,IND,2014.0,1.0
730000.0,28,0.55,730000.0,BUF,Doug Legursky,C,SD,2014.0,1.0
730000.0,30,0.55,730000.0,HOU,Quentin Groves,OLB,TEN,2014.0,1.0
730000.0,27,0.55,730000.0,SD,Derek Cox,CB,BAL,2014.0,1.0
730000.0,29,0.55,730000.0,CHI,Eric Weems,WR,ATL,2014.0,1.0
730000.0,30,0.55,730000.0,DEN,Steve Vallos,C,TEN,2014.0,1.0
730000.0,30,0.55,730000.0,MIN,Desmond Bishop,OLB,ARI,2014.0,1.0
730000.0,27,0.55,730000.0,HOU,Deji Karim,RB,IND,2014.0,1.0
730000.0,26,0.55,730000.0,TB,Steve Maneri,TE,NE,2014.0,1.0
730000.0,30,0.55,730000.0,TEN,Robert Turner,C,CHI,2014.0,1.0
730000.0,28,0.55,730000.0,BUF,Ramses Barden,WR,JAC,2014.0,1.0
730000.0,27,0.55,730000.0,WAS,Richard Quinn,TE,NO,2014.0,1.0
730000.0,26,0.55,730000.0,MIA,arlon Moore,WR,CLE,2014.0,1.0
730000.0,29,0.55,730000.0,NYG,errell Thomas,CB,SEA,2014.0,1.0
730000.0,27,0.55,730000.0,DAL,Everette Brown,OLB,WAS,2014.0,1.0
730000.0,28,0.55,730000.0,IND,Lawrence Sidbury,OLB,HOU,2014.0,1.0
730000.0,29,0.55,730000.0,PIT,Jamaal Westerman,LB,CLE,2014.0,1.0
730000.0,27,0.55,730000.0,TEN,Kevin Matthews,C,CAR,2014.0,1.0
730000.0,29,0.55,730000.0,HOU,Ryan Harris,LT,KC,2014.0,1.0
730000.0,27,0.55,730000.0,IND,Patrick Angerer,ILB,ATL,2014.0,1.0
730000.0,28,0.55,730000.0,CHI,Landon Cohen,DT,BUF,2014.0,1.0
730000.0,26,0.55,730000.0,PIT,nson Sylvester,ILB,BUF,2014.0,1.0
730000.0,26,0.55,730000.0,OAK,Jeron Mastrud,TE,CHI,2014.0,1.0
730000.0,26,0.55,730000.0,ATL,Dominique Franks,CB,BAL,2014.0,1.0
730000.0,27,0.55,730000.0,MIA,Austin Spitler,ILB,BAL,2014.0,1.0
730000.0,31,0.55,730000.0,DET,Micheal Spurlock,WR,CHI,2014.0,1.0
730000.0,27,0.55,730000.0,JAC,Brandon Deaderick,DT,NO,2014.0,1.0
730000.0,26,0.55,730000.0,MIN,J'Marcus Webb,RT,KC,2014.0,1.0
730000.0,24,0.55,730000.0,ARI,Ryan Williams,RB,DAL,2014.0,1.0
730000.0,27,0.55,730000.0,CHI,Earl Bennett,WR,CLE,2014.0,1.0
730000.0,28,0.55,730000.0,CIN, Johnson,QB,SF,2014.0,1.0
730000.0,27,0.55,730000.0,SEA,O'Brien Schofield,OLB,SEA,2014.0,1.0
730000.0,28,0.55,730000.0,NYG,Bear Pascoe,TE,ATL,2014.0,1.0
730000.0,27,0.55,730000.0,TEN,Rusty Smith,QB,NYG,2014.0,1.0
730000.0,29,0.55,730000.0,WAS,Josh Morgan,WR,CHI,2014.0,1.0
730000.0,29,0.55,730000.0,NE,tthew Mulligan,TE,CHI,2014.0,1.0
730000.0,26,0.55,730000.0,IND,Cassius Vaughn,CB,DET,2014.0,1.0
730000.0,28,0.55,730000.0,JAC,Justin Forsett,RB,BAL,2014.0,1.0
730000.0,26,0.55,730000.0,BAL,Terrence Cody,DT,BAL,2014.0,1.0
730000.0,26,0.55,730000.0,PIT,Michael Palmer,TE,PIT,2014.0,1.0
730000.0,29,0.55,730000.0,DET,Andre Fluellen,DT,DET,2014.0,1.0
730000.0,26,0.55,730000.0,CHI,Sherrick McManis,CB,CHI,2014.0,1.0
730000.0,27,0.55,730000.0,MIN,hris Cook,CB,SF,2014.0,1.0
715000.0,28,0.54,715000.0,CAR,Jason Williams,OLB,CAR,2014.0,1.0
710000.0,28,0.53,710000.0,NO,Jed Collins,FB,DET,2014.0,1.0
700000.0,28,0.53,700000.0,DEN,Trindon Holliday,KR,NYG,2014.0,1.0
695000.0,27,0.52,695000.0,SF,Perrish Cox,CB,SF,2014.0,1.0
655000.0,29,0.49,655000.0,NYG,Alex Hall,OLB,CAR,2014.0,1.0
645000.0,25,0.48,645000.0,OAK,Greg Little,WR,CIN,2014.0,1.0
645000.0,26,0.48,645000.0,JAC,Cameron Bradfield,RT,ATL,2014.0,1.0
645000.0,26,0.48,645000.0,MIA,Jalil Brown,CB,IND,2014.0,1.0
645000.0,25,0.48,645000.0,PIT,hris Carter,ILB,IND,2014.0,1.0
645000.0,26,0.48,645000.0,CLE,Brian Sanford,DE,DEN,2014.0,1.0
645000.0,26,0.48,645000.0,WAS,Bruce Campbell,RT,NYJ,2014.0,1.0
645000.0,27,0.48,645000.0,ARI,Alfonso Smith,RB,SF,2014.0,1.0
645000.0,27,0.48,645000.0,NYJ,Josh Mauga,ILB,KC,2014.0,1.0
645000.0,26,0.48,645000.0,TB,Nate Byham,TE,NE,2014.0,1.0
645000.0,27,0.48,645000.0,BUF,Mike Caussin,TE,WAS,2014.0,1.0
645000.0,26,0.48,645000.0,DET, Dickerson,TE,TEN,2014.0,1.0
645000.0,28,0.48,645000.0,ARI,Ronald Talley,DE,TB,2014.0,1.0
645000.0,26,0.48,645000.0,CAR,Jimmy Clausen,QB,CHI,2014.0,1.0
645000.0,25,0.48,645000.0,PHI,Arrelious Benn,WR,PHI,2014.0,1.0
645000.0,28,0.48,645000.0,JAC,Stephen Williams,WR,MIA,2014.0,1.0
645000.0,25,0.48,645000.0,JAC,Allen Reisner,TE,MIN,2014.0,1.0
645000.0,29,0.48,645000.0,NYJ,Garrett McIntyre,OLB,NYJ,2014.0,1.0
645000.0,27,0.48,645000.0,NYG,Andre Brown,RB,HOU,2014.0,1.0
645000.0,26,0.48,645000.0,PIT,Eric Olsen,C,TEN,2014.0,1.0
645000.0,26,0.48,645000.0,SD,teve Schilling,G,SEA,2014.0,1.0
645000.0,27,0.48,645000.0,KC,Jerrell Powe,DT,HOU,2014.0,1.0
635000.0,26,0.48,635000.0,HOU,Lestar Jean,WR,MIN,2014.0,1.0
603529.0,30,0.45,603529.0,DEN,Matt Prater,K,DET,2014.0,1.0
570000.0,24,0.43,570000.0,DET,John Potter,K,MIA,2014.0,1.0
570000.0,27,0.43,570000.0,CHI,Fendi Onobun,TE,JAC,2014.0,1.0
570000.0,28,0.43,570000.0,PHI,Phillip Hunt,DE,IND,2014.0,1.0
570000.0,25,0.43,570000.0,NYG,Marcus Dowtin,OLB,SEA,2014.0,1.0
570000.0,24,0.43,570000.0,NYG,Will Hill,SS,BAL,2014.0,1.0
570000.0,27,0.43,570000.0,WAS,David Gettis,WR,TB,2014.0,1.0
570000.0,25,0.43,570000.0,CLE,Josh Cooper,WR,MIN,2014.0,1.0
570000.0,26,0.43,570000.0,NYJ,Aaron Berry,CB,CLE,2014.0,1.0
570000.0,26,0.43,570000.0,STL,Quinton Pointer,CB,TB,2014.0,1.0
570000.0,26,0.43,570000.0,JAC,Shaun Chapas,TE,BAL,2014.0,1.0
570000.0,24,0.43,570000.0,JAC,Will Rackley,G,BAL,2014.0,1.0
