word,disgust,surprise,neutral,anger,sad,happy,fear
soche , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sociable , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
social , 4.746836E-5 , 8.8155524E-5 , 9.0641953E-4 , 9.719712E-5 , 1.2884269E-4 , 5.198916E-5 , 1.198011E-4
socialise , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
socialising , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762
socialist , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
socializing , 0.004464286 , 0.004464286 , 0.004464286 , 0.102678575 , 0.040178575 , 0.004464286 , 0.004464286
socially , 0.007936508 , 0.05555556 , 0.007936508 , 0.023809526 , 0.071428575 , 0.007936508 , 0.007936508
societal , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
societies , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
society , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
socio , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sociological , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.053571433 , 0.017857144
sociology , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.053571433
socket , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
socklets , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
socks , 0.0047619054 , 0.061904766 , 0.0047619054 , 0.014285715 , 0.0047619054 , 0.033333335 , 0.042857148
socrates , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
soda , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sodas , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575
sodium , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
soembody , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
soemone , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sofa , 0.004464286 , 0.02232143 , 0.004464286 , 0.040178575 , 0.049107146 , 0.02232143 , 0.02232143
sofia , 0.032467537 , 0.006493507 , 0.006493507 , 0.032467537 , 0.032467537 , 0.05844156 , 0.006493507
soft-boil , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.14115646 , 0.0017006804
soft-boiled , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.14115646 , 0.0017006804
soft_spot , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.0017006804 , 0.14115646 , 0.0017006804
softball , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.017857144
soften , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526
softener , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
softening , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
softer , 0.010204082 , 0.030612247 , 0.010204082 , 0.091836736 , 0.030612247 , 0.010204082 , 0.010204082
softest , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
softheart , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
softhearted , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
softheartedness , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
softly , 0.011904763 , 0.05952381 , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.035714287
softness , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
software , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
soga , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
soil , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.014285715 , 0.042857148 , 0.042857148
soiled , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
soiling , 0.1396104 , 0.0032467535 , 0.0032467535 , 0.0032467535 , 0.0032467535 , 0.0032467535 , 0.0032467535
sol , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
sola , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
solac , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
solace , 0.0010989011 , 0.0032967036 , 0.0010989011 , 0.0010989011 , 0.0032967036 , 0.13736264 , 0.0010989011
solar , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.125
sold , 0.01724138 , 0.027093597 , 0.0024630544 , 0.032019705 , 0.027093597 , 0.007389163 , 0.041871924
soldering , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
soldier , 0.0071428576 , 0.0071428576 , 0.0071428576 , 0.035714287 , 0.05 , 0.035714287 , 0.035714287
soldiers , 0.010204082 , 0.010204082 , 0.010204082 , 0.010204082 , 0.010204082 , 0.112244904 , 0.030612247
sole , 0.12857144 , 0.008571429 , 0.0028571428 , 0.0028571428 , 0.0028571428 , 0.0028571428 , 0.008571429
solely , 0.010204082 , 0.030612247 , 0.010204082 , 0.030612247 , 0.010204082 , 0.071428575 , 0.030612247
solemn , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
soles , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.1 , 0.014285715
solice , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
soliciting , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
solid , 0.0031055904 , 0.027950311 , 0.0031055904 , 0.00931677 , 0.034161493 , 0.02173913 , 0.059006214
solidarity , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.053571433 , 0.017857144
soliders , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
solids , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
solipsistic , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
solist , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
solitary , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
solitude , 0.010204082 , 0.010204082 , 0.010204082 , 0.05102041 , 0.05102041 , 0.05102041 , 0.010204082
solo , 0.005102041 , 0.0153061235 , 0.005102041 , 0.0153061235 , 0.025510205 , 0.06632653 , 0.035714287
solomon , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
solos , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
solstice , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
soluthey , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
solutions , 3.4674065E-6 , 1.7337032E-5 , 0.00139043 , 3.4674065E-6 , 1.040222E-5 , 1.040222E-5 , 1.040222E-5
solve , 0.0047619054 , 0.023809526 , 0.0047619054 , 0.014285715 , 0.023809526 , 0.033333335 , 0.061904766
solved , 0.035714287 , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.05952381 , 0.035714287
solveig , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
solving , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
somber , 0.0026455028 , 0.0026455028 , 0.0026455028 , 0.0026455028 , 0.13492064 , 0.0026455028 , 0.007936508
somberly , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
some , 3.5360679E-6 , 3.5360679E-6 , 0.0014179633 , 3.5360679E-6 , 3.5360679E-6 , 3.5360679E-6 , 1.0608204E-5
somebody , 0.025075989 , 0.018996961 , 7.598784E-4 , 0.043313075 , 0.015957449 , 0.020516718 , 0.022036476
someday , 0.005494506 , 0.02747253 , 0.005494506 , 0.02747253 , 0.005494506 , 0.049450554 , 0.049450554
somedays , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
someeone , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
somehar , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
somehow , 4.3554007E-4 , 0.054442506 , 4.3554007E-4 , 0.015243904 , 0.021341465 , 0.022212546 , 0.030923346
somehting , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
someone , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.071428575
someones , 0.011904763 , 0.011904763 , 0.011904763 , 0.13095239 , 0.011904763 , 0.011904763 , 0.011904763
someonne , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
someplace , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
somersaulted , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
somethin , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
something , 3.501401E-6 , 3.501401E-6 , 0.0014040618 , 1.0504202E-5 , 1.0504202E-5 , 1.0504202E-5 , 3.501401E-6
somethings , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144
sometime , 0.0037593986 , 0.056390982 , 0.0037593986 , 0.018796993 , 0.018796993 , 0.033834588 , 0.02631579
sometimes , 0.014285715 , 0.042857148 , 0.014285715 , 0.071428575 , 0.014285715 , 0.014285715 , 0.042857148
someting , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
sometype , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
someway , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433
somewhat , 0.0011125946 , 0.054072097 , 2.2251892E-4 , 0.013573655 , 0.026034715 , 0.012238541 , 0.036715623
somewhere , 0.0025510206 , 0.038265307 , 8.503402E-4 , 0.026360545 , 0.021258505 , 0.026360545 , 0.031462587
sommersaults , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sommo , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
somone , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
somthing , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
somwhere , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
songs , 0.0063775512 , 0.054846942 , 0.0012755103 , 0.029336737 , 0.0038265309 , 0.029336737 , 0.024234693
songwriter , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
songwriting , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sonia , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
sonic , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sonically , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sonogram , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sons , 0.029761905 , 0.0059523815 , 0.0059523815 , 0.053571433 , 0.065476194 , 0.0059523815 , 0.0059523815
soo , 0.003968254 , 0.05952381 , 0.003968254 , 0.02777778 , 0.019841272 , 0.02777778 , 0.019841272
sookie , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
soon , 0.017857144 , 0.017857144 , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144
sooner , 0.003968254 , 0.019841272 , 0.003968254 , 0.003968254 , 0.083333336 , 0.019841272 , 0.02777778
sooo , 0.005102041 , 0.0153061235 , 0.005102041 , 0.045918368 , 0.025510205 , 0.035714287 , 0.035714287
soooo , 0.005494506 , 0.02747253 , 0.005494506 , 0.016483517 , 0.038461544 , 0.016483517 , 0.060439564
sooooo , 0.0059523815 , 0.029761905 , 0.0059523815 , 0.041666668 , 0.041666668 , 0.017857144 , 0.029761905
soooooo , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144
soooooooo , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
sooooooooo , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sooooooooooooo , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sooth , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.0011709601 , 0.14168619 , 0.0011709601
soothe , 9.784736E-4 , 9.784736E-4 , 9.784736E-4 , 0.002935421 , 9.784736E-4 , 0.12035225 , 0.020547947
soothed , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
soother , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
soothing , 0.008928572 , 0.04464286 , 0.008928572 , 0.026785716 , 0.026785716 , 0.04464286 , 0.026785716
sopapillas , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sophie , 0.014285715 , 0.042857148 , 0.014285715 , 0.071428575 , 0.014285715 , 0.042857148 , 0.014285715
sophies , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sophisticated , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sophomore , 0.042857148 , 0.1 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715
sopposed , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sorbets , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sordid , 0.13311689 , 0.0032467535 , 0.0032467535 , 0.0032467535 , 0.0032467535 , 0.00974026 , 0.0032467535
sore , 9.2764385E-4 , 0.02690167 , 9.2764385E-4 , 0.06029685 , 0.032467537 , 0.008348795 , 0.017625233
soreness , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
sores , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sorority , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
sororoty , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sorrow , 0.0012531329 , 0.011278195 , 0.0012531329 , 0.016290728 , 0.08646617 , 0.021303259 , 0.011278195
sorrowfully , 0.0025510206 , 0.0127551025 , 0.0025510206 , 0.0025510206 , 0.13010204 , 0.0025510206 , 0.0025510206
sorry , 0.003551697 , 0.012233623 , 3.94633E-4 , 0.042225733 , 0.072217844 , 0.0051302295 , 0.00907656
sorryfantasies , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sort , 0.0019363168 , 0.047117043 , 2.151463E-4 , 0.016135974 , 0.028614458 , 0.024311535 , 0.02560241
sorta , 0.0047619054 , 0.023809526 , 0.0047619054 , 0.061904766 , 0.023809526 , 0.023809526 , 0.023809526
sorted , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.0071428576 , 0.035714287 , 0.021428574 , 0.06428572
sorting , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144 , 0.017857144
sorts , 0.010204082 , 0.05102041 , 0.0020408165 , 0.026530614 , 0.014285715 , 0.018367348 , 0.030612247
sos , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
soso , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sosossososo , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sou , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sought , 0.04464286 , 0.008928572 , 0.008928572 , 0.008928572 , 0.0625 , 0.026785716 , 0.026785716
soul , 3.5536604E-4 , 0.009594884 , 3.5536604E-4 , 0.027363185 , 0.010305615 , 0.091329075 , 0.0053304904
soulbitesblog , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
soulfully , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
soulfulness , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
souls , 0.0023809527 , 0.011904763 , 0.0023809527 , 0.04047619 , 0.016666668 , 0.07857143 , 0.0023809527
sound , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
sounded , 0.017857144 , 0.065476194 , 0.0059523815 , 0.017857144 , 0.029761905 , 0.029761905 , 0.0059523815
sounding , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.029761905 , 0.053571433 , 0.017857144 , 0.041666668
soundlessly , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
soundly , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sounds , 0.0010822512 , 0.053030305 , 0.0010822512 , 0.031385284 , 0.022727273 , 0.016233768 , 0.022727273
soundscapes , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
soundtrack , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526
soup , 0.023809526 , 0.023809526 , 0.0034013607 , 0.017006803 , 0.037414968 , 0.05102041 , 0.0034013607
souper , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
soups , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526
sour , 0.032467537 , 0.01948052 , 0.006493507 , 0.071428575 , 0.01948052 , 0.006493507 , 0.01948052
source , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
sourcebooks , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
souteneur , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
south , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
southend , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
southwest , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
southwestern , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
souvenir , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
souvenirs , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
sovereignty , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
sown , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
sox , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526
soxs , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
sozowhatdoyouknow , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sp , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.042857148
spa , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144
space , 3.5536605E-6 , 3.5536605E-6 , 0.0014250178 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6 , 3.5536605E-6
spaced , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
spaces , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.071428575
spaceship , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
spacey , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433 , 0.053571433 , 0.017857144 , 0.017857144
spacing , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
spacious , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
spade , 0.011904763 , 0.035714287 , 0.011904763 , 0.011904763 , 0.05952381 , 0.011904763 , 0.05952381
spaghetti , 0.071428575 , 0.042857148 , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715
spam , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
spamming , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
span , 0.003968254 , 0.02777778 , 0.003968254 , 0.019841272 , 0.02777778 , 0.035714287 , 0.043650795
spandex , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575 , 0.023809526
spank , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144
spanked , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526 , 0.023809526
spansish , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
spare , 0.0034013607 , 0.023809526 , 0.0034013607 , 0.04421769 , 0.023809526 , 0.030612247 , 0.030612247
spared , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
spares , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
spark , 0.0023041475 , 0.03456221 , 0.0023041475 , 0.0023041475 , 0.011520738 , 0.08064517 , 0.020737328
sparking , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
sparkle , 0.008928572 , 0.026785716 , 0.008928572 , 0.04464286 , 0.04464286 , 0.026785716 , 0.026785716
sparkling , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575 , 0.023809526
sparks , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.071428575 , 0.042857148 , 0.014285715
sparrow , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
sparsh , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
spartan , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
spasm , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
spasms , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
spat , 0.13461539 , 0.002747253 , 0.002747253 , 0.008241759 , 0.002747253 , 0.002747253 , 0.002747253
spate , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526 , 0.071428575
spaventa , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
spazz , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
spazzing , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
spd , 0.014285715 , 0.014285715 , 0.014285715 , 0.12857144 , 0.014285715 , 0.014285715 , 0.014285715
speak , 0.010489511 , 0.024475526 , 4.9950054E-4 , 0.025474526 , 0.01948052 , 0.031468533 , 0.033466533
speaker , 0.05952381 , 0.011904763 , 0.011904763 , 0.011904763 , 0.011904763 , 0.05952381 , 0.035714287
speakers , 0.007936508 , 0.023809526 , 0.007936508 , 0.039682545 , 0.023809526 , 0.007936508 , 0.071428575
speaking , 0.021889402 , 0.010368664 , 0.0011520737 , 0.04262673 , 0.017281106 , 0.026497697 , 0.028801845
